platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Wii U,Final Soldier,"Konami Digital Entertainment, Inc.","Hudson Soft Company, Ltd.","Aug 10, 2017",Action,Top-down,,,Shooter,,,0,,,0,
Wii U,Fire,Daedalic Entertainment GmbH,Daedalic Entertainment GmbH,"Oct 20, 2016",Adventure,Side view,,,"Graphic adventure, Puzzle elements",,,0,,[50.0],1,50.0
Wii U,Fire Emblem,Nintendo of America Inc.,"Intelligent Systems Co., Ltd.","Dec 04, 2014","Role-playing (RPG), Strategy",Top-down,,,,,,0,,,0,
Wii U,Fire Emblem: Fūin no Tsurugi,"Nintendo Co., Ltd.","Intelligent Systems Co., Ltd.","Sep 02, 2015","Role-playing (RPG), Strategy",,,Anime / Manga,,,,0,,,0,
Wii U,Fire Emblem Gaiden,"Nintendo Co., Ltd.","Intelligent Systems Co., Ltd.","Aug 20, 2014","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,,,,0,,,0,
Wii U,Fire Emblem: Monshō no Nazo,"Nintendo Co., Ltd.","Intelligent Systems Co., Ltd.","Apr 27, 2013","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,,,,0,,,0,
Wii U,Fire Emblem: Seisen no Keifu,"Nintendo Co., Ltd.","Intelligent Systems Co., Ltd.","Apr 27, 2013","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,,,,0,,,0,
Wii U,Fire Emblem: Shadow Dragon,Nintendo of America Inc.,"Intelligent Systems Co., Ltd.","Dec 08, 2016","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,,,,0,,,0,
Wii U,Fire Emblem: Shadow Dragon & the Blade of Light,"Nintendo Co., Ltd.","Intelligent Systems Co., Ltd., Nintendo R&D1","Jun 04, 2014","Role-playing (RPG), Strategy",Top-down,,Anime / Manga,,,,0,,,0,
Wii U,Fire Emblem: The Sacred Stones,Nintendo of America Inc.,"Intelligent Systems Co., Ltd.","Jun 18, 2015","Role-playing (RPG), Strategy",Top-down,,,,,,0,,[80.0],1,80.0
Wii U,Fire Emblem: Thracia 776,"Nintendo Co., Ltd.","Intelligent Systems Co., Ltd.","Jul 10, 2013","Role-playing (RPG), Strategy","3rd-person (Other), Top-down",,Anime / Manga,,,,0,,,0,
Wii U,The First Skunk Bundle,Skunk Software,Skunk Software,"Sep 01, 2016","Action, Puzzle","1st-person, Diagonal-down",,,"Arcade, Mini-games, Survival horror",,,0,,,0,
Wii U,Fist of the North Star: Ken's Rage 2,Tecmo Koei America Corp.,"KOEI Co., Ltd.","Feb 07, 2013",Action,3rd-person (Other),,Anime / Manga,Beat 'em up / brawler,,,0,,"[50.0, 50.0, 50.0, 30.0]",4,45.0
Wii U,Fit Music,Oxygene S.r.l,Oxygene S.r.l,"May 22, 2014",Sports,3rd-person (Other),,,Music / rhythm,,,0,,[30.0],1,30.0
Wii U,Flapp & Zegeta,Denysoft,Denysoft,"Nov 06, 2014",Action,Side view,2D scrolling,,,,,0,,"[30.0, 10.0, 10.0]",3,16.666666666666668
Wii U,Flight of Light,Crystalline Green Ltd.,Crystalline Green Ltd.,"Aug 03, 2017",Action,Behind view,,,Music / rhythm,,,0,,,0,
Wii U,Flowerworks,Nocturnal Entertainment Australia Pty Ltd,Nocturnal Entertainment Australia Pty Ltd,"Apr 17, 2014",Action,Side view,Fixed / flip-screen,,,,,0,,"[65.0, 60.0]",2,62.5
Wii U,Flying Dragon: The Secret Scroll ,Culture Brain Inc.,Culture Brain Inc.,"Jul 07, 2016",Action,Side view,2D scrolling,,Fighting,,,0,,,0,
Wii U,Flying Warriors,Culture Brain Inc.,Culture Brain Inc.,"May 28, 2015","Action, Role-playing (RPG)",Side view,2D scrolling,,Fighting,,,0,,,0,
Wii U,Forest Escape,RandomSpin-Games S.R.L.,"38,9_Degrees","Aug 02, 2018",Action,1st-person,,,,,,0,,,0,
Wii U,forma.8,MixedBag Srl,MixedBag Srl,"Feb 23, 2017",Action,Side view,2D scrolling,,"Metroidvania, Platform",,,0,,,0,
Wii U,Frederic: The Resurrection of Music,Forever Entertainment S. A.,Forever Entertainment S. A.,"Jul 31, 2014",Action,,Fixed / flip-screen,Anime / Manga,Music / rhythm,,,0,,"[75.0, 50.0]",2,62.5
Wii U,Free Balling,Skunk Software,Skunk Software,"Sep 01, 2016",Simulation,1st-person,,,City building / construction simulation,,,0,,[20.0],1,20.0
Wii U,Freedom Planet,GalaxyTrail Games,GalaxyTrail Games,"Aug 20, 2015",Action,Side view,2D scrolling,,Platform,,,0,,"[90.0, 89.0, 87.0, 80.0, 80.0, 80.0]",6,84.33333333333333
Wii U,Freeze Me,Rainy Night Creations,Rainy Night Creations,"Feb 04, 2016",Action,Behind view,,,Platform,,,0,,[78.0],1,78.0
Wii U,Frenchy Bird,Carbon Fire Studio,Carbon Fire Studio,"Jan 29, 2015",Action,Side view,2D scrolling,,Arcade,,,0,,"[60.0, 30.0]",2,45.0
Wii U,Front Line,Taito Corporation,Taito Corporation,"Jun 29, 2016",Action,Diagonal-down,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Wii U,FullBlast,EnjoyUp Games S.L.,"EnjoyUp Games S.L., UFO Crash Games","Aug 27, 2015",Action,Diagonal-down,2D scrolling,,Shooter,,,0,,[60.0],1,60.0
Wii U,Funk of Titans,EnjoyUp Games S.L.,EnjoyUp Games S.L.,"May 14, 2015",Action,Side view,2D scrolling,,Platform,,,0,,"[40.0, 40.0]",2,40.0
Wii U,Funky Barn 3D,Tantalus Media Pty Ltd.,Tantalus Media Pty Ltd.,"Dec 06, 2012",Action,Diagonal-down,,,,,,0,,[40.0],1,40.0
Wii U,Funky Physics,Petite Games,Petite Games,"Sep 10, 2015",Puzzle,Side view,,,,,,0,,[30.0],1,30.0
Wii U,Futuridium Extended Play Deluxe,MixedBag Srl,MixedBag Srl,"Sep 08, 2016",Action,Behind view,,,Shooter,,,0,,[70.0],1,70.0
Wii U,F-Zero,Nintendo of America Inc.,"Nintendo Co., Ltd.","Feb 20, 2013",Racing / Driving,Behind view,,,,,,0,,"[91.0, 90.0, 80.0, 80.0]",4,85.25
Wii U,F-Zero: Climax,"Nintendo Co., Ltd.",SUZAK Inc.,"Dec 16, 2015",Racing / Driving,Behind view,,Anime / Manga,,,,0,,,0,
Wii U,F-Zero: GP Legend,Nintendo of America Inc.,"Nintendo R&D1, SUZAK Inc.","Mar 12, 2015",Racing / Driving,Behind view,,Anime / Manga,,,,0,,"[70.0, 70.0]",2,70.0
Wii U,F-Zero: Maximum Velocity,Nintendo of America Inc.,"NDCube Co., Ltd., Nintendo R&D1","Apr 17, 2014",Racing / Driving,Behind view,,,,,,0,,"[80.0, 70.0, 70.0]",3,73.33333333333333
Wii U,F-Zero X,"Nintendo Co., Ltd.",Nintendo EAD,"Nov 02, 2016",Racing / Driving,Behind view,,Anime / Manga,,,,0,,"[80.0, 75.0]",2,77.5
Wii U,Gaiabreaker,Ubiquitous Entertainment,Ubiquitous Entertainment,"Aug 14, 2014",Action,Diagonal-down,2D scrolling,,"Arcade, Shooter",,,0,,"[40.0, 30.0, 20.0]",3,30.0
Wii U,Gaiflame,"extreme Co.,Ltd.",Masaya,"Feb 24, 2016",Strategy,Top-down,,,,,,0,,,0,
Wii U,Gakkou de atta Kowai Hanashi,BANDAI NAMCO Games America Inc.,Pandora Box,"Aug 27, 2014",Adventure,,,,"Survival horror, Visual novel",,,0,,,0,
Wii U,Galaga,Namco Bandai Games America Inc.,Namco Limited,"Aug 15, 2013",Action,Top-down,Fixed / flip-screen,,"Arcade, Shooter",,,0,,,0,
Wii U,Galaxy Blaster,RCMADIAX LLC,RCMADIAX LLC,"Jul 20, 2017",Action,Side view,,,"Arcade, Shooter",,,0,,,0,
Wii U,Game Boy Wars Advance 1+2,"Nintendo Co., Ltd.","Intelligent Systems Co., Ltd.","Apr 03, 2014","Compilation, Strategy",Top-down,,,,,,0,,,0,
Wii U,Game Party: Champions,Warner Bros. Interactive Entertainment Inc.,"Phosphor Games, LLC","Nov 18, 2012",Action,3rd-person (Other),,,Party game,,,0,,"[16.0, 10.0]",2,13.0
Wii U,Games for Toddlers,Skunk Software,Skunk Software,"Sep 01, 2016",Action,Diagonal-down,,,"Arcade, Mini-games",,,0,,[30.0],1,30.0
Wii U,Game & Wario,Nintendo of America Inc.,"Intelligent Systems Co., Ltd., Nintendo SPD","Jun 23, 2013",Action,"1st-person, 3rd-person (Other)",,,,,,0,,"[70.0, 70.0, 70.0, 63.0, 62.0, 60.0, 55.0, 55.0, 50.0, 50.0]",10,60.5
Wii U,Game & Watch Gallery 4,Nintendo of America Inc.,"Tose Co., Ltd.","Apr 07, 2016","Action, Compilation",Side view,Fixed / flip-screen,,"Platform, Puzzle elements",,,0,,[80.0],1,80.0
Wii U,Ganbare Goemon 2,"Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Mar 11, 2015",Action,Side view,,Anime / Manga,Arcade,,,0,,,0,
Wii U,Ganbare Goemon 2: Kiteretsu Shogun Magginesu,"Konami Digital Entertainment Co., Ltd.","Konami Co., Ltd.","Sep 25, 2013",Action,Side view,2D scrolling,Anime / Manga,,,,0,,,0,
Wii U,Ganbare Goemon 3: Shishi Jūrokubee no Karakuri Manji-gatame,"Konami Digital Entertainment Co., Ltd.","Konami Co., Ltd.","Oct 16, 2013",Action,"Side view, Top-down",,Anime / Manga,Arcade,,,0,,,0,
Wii U,Ganbare Goemon Gaiden: Kieta Ōgon Kiseru,"Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Oct 21, 2015",Role-playing (RPG),Top-down,,Anime / Manga,,,,0,,,0,
Wii U,Ganbare Goemon! Karakuri Dōchū,"Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Jul 02, 2014",Action,Side view,,Anime / Manga,Arcade,,,0,,,0,
Wii U,Gargoyle's Quest II,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Oct 30, 2014",Action,"Side view, Top-down",2D scrolling,,"Metroidvania, Platform",,,0,,,0,
Wii U,Gear Gauntlet,Crystalline Green Ltd.,Drop Dead Interactive LLP,"Sep 15, 2016",Action,Side view,2D scrolling,,Arcade,,,0,,[70.0],1,70.0
Wii U,The Gem Collector,TreeFall Studios L.L.C.,TreeFall Studios L.L.C.,"Sep 08, 2016",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii U,Gemology,BNC Design Studios,BNC Design Studios,"Oct 01, 2015",Puzzle,1st-person,Fixed / flip-screen,,Tile matching puzzle,,,0,,[50.0],1,50.0
Wii U,Genghis Khan II: Clan of the Gray Wolf,"Koei Tecmo Games Co., Ltd.","KOEI Co., Ltd.","Aug 20, 2015",Strategy,Diagonal-down,,,Turn-based strategy,,,0,,,0,
Wii U,Geom,Andraconus,,"Jun 19, 2014",Puzzle,,,,Tile matching puzzle,,,0,,[60.0],1,60.0
Wii U,GetClose,"JH Specialty, Inc.",Wombat Source,"Nov 27, 2014",Action,Side view,Fixed / flip-screen,,"Arcade, Shooter",,,0,,"[80.0, 80.0]",2,80.0
Wii U,Getsufūma Den,"Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Apr 08, 2015",Action,"1st-person, Top-down",,,"Metroidvania, Platform",,,0,,,0,
Wii U,Ghost Blade HD,2Dream Corporation,2Dream Corporation,"Feb 28, 2017",Action,Top-down,2D scrolling,,"Arcade, Shooter",,,0,,[70.0],1,70.0
Wii U,Ghosts 'N Goblins,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","May 30, 2013",Action,Side view,2D scrolling,,"Arcade, Platform, Shooter",,,0,,,0,
Wii U,Giana Sisters: Twisted Dreams,Black Forest Games GmbH,Black Forest Games GmbH,"Sep 05, 2013",Action,Side view,2D scrolling,,Platform,,,0,,"[88.0, 80.0]",2,84.0
Wii U,The Girl and the Robot,Flying Carpets Games,Flying Carpets Games,"May 25, 2017",Action,Behind view,,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Girls Like Robots,Popcannibal LLC,Popcannibal LLC,"Nov 12, 2015",Puzzle,Top-down,,,,,,0,,[80.0],1,80.0
Wii U,Golden Sun,Nintendo of America Inc.,Camelot Software Planning,"Apr 17, 2014",Role-playing (RPG),"3rd-person (Other), Top-down",Isometric,,Puzzle elements,,,0,,"[90.0, 90.0, 60.0]",3,80.0
Wii U,Golden Sun: The Lost Age,Nintendo of America Inc.,Camelot Software Planning,"Aug 06, 2015",Role-playing (RPG),,,,Puzzle elements,,,0,,[90.0],1,90.0
Wii U,Golf,Nintendo of America Inc.,"Nintendo Co., Ltd.","Oct 10, 2013",Sports,"Behind view, Top-down",,,,,,0,,,0,
Wii U,Gomoku Narabe Renju ,"Nintendo Co., Ltd.",,"Oct 29, 2014",Strategy,Top-down,,,Board game,,,0,,,0,
Wii U,Gradius,"Konami Digital Entertainment, Inc.",Konami Industry Co. Ltd.,"Jan 09, 2014",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Wii U,Granbo,"Capcom Co., Ltd.","Capcom Co., Ltd.","Jun 01, 2016",Role-playing (RPG),,,Anime / Manga,,,,0,,,0,
Wii U,Grand Prix Rock 'N Racing,EnjoyUp Games S.L.,EnjoyUp Games S.L.,"Sep 15, 2016",Racing / Driving,Diagonal-down,2D scrolling,,,,,0,,,0,
Wii U,GravBlocks+,"From Nothing Game Studios, LLC","From Nothing Game Studios, LLC","Feb 26, 2015",Puzzle,Top-down,Fixed / flip-screen,,Tile matching puzzle,,,0,,"[60.0, 55.0]",2,57.5
Wii U,Gravity+,Nitrolic Games,Nitrolic Games,"Nov 03, 2016","Action, Puzzle",Side view,Fixed / flip-screen,,Platform,,,0,,[60.0],1,60.0
Wii U,Gravity Badgers,Wales Interactive Ltd.,Wales Interactive Ltd.,"May 29, 2014",Puzzle,Side view,Fixed / flip-screen,,,,,0,,"[72.0, 70.0]",2,71.0
Wii U,The Grumpy Reaper,EnjoyUp Games S.L.,Drakhar Studio SL,"Mar 10, 2016",Action,Diagonal-down,2D scrolling,,Arcade,,,0,,"[60.0, 43.0]",2,51.5
Wii U,Guacamelee!: Super Turbo Championship Edition,DrinkBox Studios Inc.,DrinkBox Studios Inc.,"Jul 02, 2014","Action, Compilation",Side view,2D scrolling,,"Metroidvania, Platform",,,0,,"[92.0, 90.0, 90.0, 90.0]",4,90.5
Wii U,Guitar Hero Live,"Activision Publishing, Inc.",FreeStyleGames Ltd.,"Oct 20, 2015","Action, Simulation",3rd-person (Other),,,Music / rhythm,,,0,,"[80.0, 80.0, 79.0]",3,79.66666666666667
Wii U,Gunman Clive: HD Collection,Hörberg Productions,Hörberg Productions,"Sep 03, 2015","Action, Compilation",Side view,2D scrolling,,"Platform, Shooter",,,0,,"[90.0, 90.0, 85.0, 70.0]",4,83.75
Wii U,Gyakuten Saiban,"Capcom Co., Ltd.","Capcom Co., Ltd.","Nov 04, 2015",Adventure,1st-person,,,Puzzle elements,,,0,,,0,
Wii U,Hanjuku Hero,"Square Enix, Inc.","Bits Laboratory, Square Co., Ltd.","Apr 09, 2014","Role-playing (RPG), Strategy",Diagonal-down,Free-roaming camera,,,,,0,,,0,
Wii U,Harvest Moon,"Natsume, Inc.",Amccus,"Aug 01, 2013",Simulation,Diagonal-down,,Anime / Manga,Managerial / business simulation,,,0,,[70.0],1,70.0
Wii U,Harvest Moon 64,"Natsume, Inc.","Pack-In-Video Co., Ltd","Feb 23, 2017",Simulation,Diagonal-down,Isometric,,Managerial / business simulation,,,0,,[75.0],1,75.0
Wii U,Harvest Moon: Friends of Mineral Town,"Natsume, Inc.","Tose Co., Ltd.","Jun 11, 2015",Simulation,,Isometric,Anime / Manga,Managerial / business simulation,,,0,,,0,
Wii U,Harvest Moon: More Friends of Mineral Town,"Natsume, Inc.",Marvelous Entertainment Inc.,"Oct 29, 2015",Simulation,,Isometric,Anime / Manga,Managerial / business simulation,,,0,,,0,
Wii U,Heisei Shin Onigashima: Kōhen,"Nintendo Co., Ltd.","Nintendo Co., Ltd., Pax Softnica","Sep 24, 2014",Adventure,"3rd-person (Other), Top-down",,,,,,0,,,0,
Wii U,Heisei Shin Onigashima: Zenpen,"Nintendo Co., Ltd.","Nintendo Co., Ltd., Pax Softnica","Sep 24, 2014",Adventure,"3rd-person (Other), Top-down",,,,,,0,,,0,
Wii U,Hello Kitty: Kruisers - With Sanrio Friends,Bergsala Lightweight LLC,Scarab Entertainment,"Apr 15, 2014",Racing / Driving,Behind view,,,,,,0,,,0,
Wii U,Heptrix,Jose Varela Games,Jose Varela Games,"Nov 27, 2014","Action, Puzzle",Side view,Fixed / flip-screen,,Falling block puzzle,,,0,,"[30.0, 20.0, 16.0]",3,22.0
Wii U,Herakles no Eikō 3: Kamigami no Chinmoku,"Paon Corporation, Ltd.",Data East Corporation,"May 22, 2013",Role-playing (RPG),"1st-person, Top-down",,,,,,0,,,0,
Wii U,Herakles no Eikō 4: Kamigami no Okurimono,"Paon Corporation, Ltd.",Data East Corporation,"Feb 10, 2015",Role-playing (RPG),"1st-person, Top-down",,,,,,0,,,0,
Wii U,High Strangeness,Midnight City,Barnyard Intelligence Games,"May 06, 2015","Action, Role-playing (RPG)",Diagonal-down,,Anime / Manga,,,,0,,"[70.0, 70.0]",2,70.0
Wii U,Hisō Kihei X-Serd,"extreme Co.,Ltd.",NCS Corporation,"Apr 26, 2017","Role-playing (RPG), Strategy",Diagonal-down,,Anime / Manga,,,,0,,,0,
Wii U,Hive Jump,"Graphite Lab, LLC","Graphite Lab, LLC","Sep 28, 2017",Action,Side view,2D scrolling,,Metroidvania,,,0,,[50.0],1,50.0
Wii U,Hogan's Alley,Nintendo of America Inc.,"Intelligent Systems Co., Ltd., Nintendo R&D1","Jan 07, 2016",Action,1st-person,,,Shooter,,,0,,,0,
Wii U,Hold Your Fire: A Game About Responsibility,Alkterios Games LLC,Alkterios Games LLC,"Sep 24, 2015",Action,Diagonal-down,2D scrolling,,"Arcade, Shooter",,,0,,[30.0],1,30.0
Wii U,Horror Stories,RandomSpin-Games S.R.L.,RandomSpin-Games S.R.L.,"Jul 04, 2019",Action,"Diagonal-down, Top-down","2D scrolling, Fixed / flip-screen",,"Arcade, Platform",,,0,,,0,
Wii U,Hot Rod Racer,ZeNfA Productions,ZeNfA Productions,"Jul 21, 2016","Racing / Driving, Sports",Top-down,2D scrolling,,,,,0,,[30.0],1,30.0
Wii U,Hot Wheels: World's Best Driver,Warner Bros. Interactive Entertainment Inc.,Firebrand Games and Entertainment Ltd.,"Sep 17, 2013",Racing / Driving,Behind view,,,,,,0,,[30.0],1,30.0
Wii U,How to Survive,505 Games S.R.L.,Eko Software SARL,"Jun 19, 2014",Action,Diagonal-down,,,Shooter,,,0,,"[54.0, 50.0, 50.0]",3,51.333333333333336
Wii U,How to Train Your Dragon 2,"Little Orbit, LLC",Torus Games Pty. Ltd.,"Jun 10, 2014",Action,3rd-person (Other),,,Mini-games,,,0,,"[60.0, 50.0, 50.0, 40.0, 40.0]",5,48.0
Wii U,Humanitarian Helicopter,Peaceful Games,Peaceful Games,"Jul 21, 2016",Action,Side view,2D scrolling,,,,,0,,,0,
Wii U,Human Resource Machine,"Tomorrow Corporation, LLC","Tomorrow Corporation, LLC","Oct 29, 2015",Puzzle,Diagonal-down,,,,,,0,,"[90.0, 82.0, 80.0, 80.0, 70.0, 61.0]",6,77.16666666666667
Wii U,Hunter's Trophy 2: Europa,Bigben Interactive GmbH,Kylotonn SARL,"Dec 12, 2013","Action, Sports",1st-person,,,"Hunting, Shooter",,,0,,,0,
Wii U,Hurry Up: Bird Hunter,EnjoyUp Games S.L.,EnjoyUp Games S.L.,"Oct 06, 2016",Action,1st-person,,,"Hunting, Mini-games, Shooter",,,0,,[20.0],1,20.0
Wii U,Hyper Sports 2,"Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Oct 28, 2015",Sports,3rd-person (Other),,,Arcade,,,0,,,0,
Wii U,Hyrule Warriors,Nintendo of America Inc.,"Omega Force, Team Ninja","Sep 26, 2014",Action,Behind view,Free-roaming camera,,Hack and slash,,,0,,"[90.0, 90.0, 85.0, 83.0, 80.0, 80.0, 75.0, 70.0, 55.0]",9,78.66666666666667
Wii U,Hyrule Warriors: Hero of Hyrule Pack,Nintendo of America Inc.,,"Sep 26, 2014","Compilation, DLC / Add-on",,,,,,,0,,,0,
Wii U,Hyrule Warriors (Limited Edition),Tecmo Koei Europe Ltd.,,"Sep 19, 2014",Special edition,,,,,,,0,,,0,
Wii U,Hyrule Warriors: Master Quest Pack,Nintendo of America Inc.,,"Oct 16, 2014",DLC / Add-on,,,,,,,0,,[100.0],1,100.0
Wii U,Hyrule Warriors: Twilight Princess Pack,Nintendo of America Inc.,,"Nov 27, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Ice Climber,Nintendo of America Inc.,"Nintendo Co., Ltd.","Apr 26, 2013",Action,Side view,,,"Arcade, Platform",,,0,,,0,
Wii U,Ice Cream Surfer,Dolores Entertainment S.L.,Dolores Entertainment S.L.,"Sep 04, 2014",Action,Side view,2D scrolling,,Shooter,,,0,,"[60.0, 50.0, 40.0, 32.0]",4,45.5
Wii U,Ice Hockey,Nintendo of America Inc.,"Nintendo R&D3, Pax Softnica","Feb 20, 2014","Action, Sports",Top-down,,,,,,0,,,0,
Wii U,I C Redd,RCMADIAX LLC,RCMADIAX LLC,"Feb 02, 2017",Action,1st-person,,,Arcade,,,0,,,0,
Wii U,The Ignition Factor,HAMSTER Corporation,Jaleco Ltd.,"Sep 24, 2015","Action, Puzzle",Top-down,,,Arcade,,,0,,,0,
Wii U,Ike Ike! Nekketsu Hockey-bu: Subete Koronde Dairantō,"Arc System Works Co., Ltd.",Technos Japan Corp.,"Jun 19, 2014","Action, Sports",Side view,,,"Arcade, Fighting",,,0,,,0,
Wii U,Ikki,Sun Corporation,"Tose Co., Ltd.","May 22, 2013",Action,Diagonal-down,2D scrolling,,Shooter,,,0,,,0,
Wii U,ImageFight,"Irem Software Engineering, Inc.",Irem Corp.,"Jun 24, 2015",Action,Top-down,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Wii U,Image Fight II: Operation Deepstriker,"Irem Software Engineering, Inc.",Irem Corp.,"Nov 25, 2015",Action,Top-down,,Anime / Manga,"Arcade, Shooter",,,0,,,0,
Wii U,Infinity Runner,Wales Interactive Ltd.,Wales Interactive Ltd.,"Mar 15, 2016",Action,1st-person,,,Quick Time Events (QTEs),,,0,,,0,
Wii U,Injustice: Gods Among Us,Warner Bros. Interactive Entertainment Inc.,NetherRealm Studios,"Apr 16, 2013",Action,Side view,2D scrolling,,Fighting,,,0,,"[90.0, 85.0, 85.0, 83.0, 80.0, 80.0, 80.0, 79.0, 78.0, 60.0]",10,80.0
Wii U,Insect Planet TD,RandomSpin-Games S.R.L.,RandomSpin-Games S.R.L.,"Oct 25, 2018","Role-playing (RPG), Strategy",Top-down,2D scrolling,,Tower defense,,,0,,,0,
Wii U,Inside My Radio,Seaven Studio,Seaven Studio,"Feb 25, 2016",Action,,2D scrolling,,"Music / rhythm, Platform",,,0,,[60.0],1,60.0
Wii U,Internal Invasion,Bear Box Media,,"Jul 03, 2014",Action,Side view,2D scrolling,,,,,0,,[70.0],1,70.0
Wii U,Invanoid,RCMADIAX LLC,RCMADIAX LLC,"Jun 30, 2016",Action,Top-down,Fixed / flip-screen,,"Arcade, Paddle / Pong",,,0,,[30.0],1,30.0
Wii U,IQ Test,Ninja Pig Studios,,"Jul 31, 2014",Simulation,,,,Game show / trivia / quiz,,,0,,"[60.0, 40.0]",2,50.0
Wii U,Island Flight Simulator,Joindots GmbH,Caipirinha Games GmbH,"Dec 17, 2015",Simulation,3rd-person (Other),,,,,,0,,[30.0],1,30.0
Wii U,Ittle Dew,Ludosity AB,Ludosity AB,"May 29, 2014",Action,Diagonal-down,2D scrolling,,Puzzle elements,,,0,,"[80.0, 80.0, 80.0, 60.0]",4,75.0
Wii U,I've Got to Run!,4 Corner Games LLC,4 Corner Games LLC,"Jun 05, 2014",Action,Side view,,,Platform,,,0,,[60.0],1,60.0
Wii U,Jackpot 777,RCMADIAX LLC,RCMADIAX LLC,"Jul 14, 2016",Gambling,1st-person,Fixed / flip-screen,,,,,0,,[20.0],1,20.0
Wii U,Jaseiken Necromancer,"Konami Digital Entertainment, Inc.","Hudson Soft Company, Ltd.","Feb 01, 2018",Role-playing (RPG),"1st-person, Top-down",,,,,,0,,,0,
Wii U,Jeopardy!,THQ Inc.,"Pipeworks, Inc.","Nov 18, 2012",Puzzle,"1st-person, 3rd-person (Other)",,,Game show / trivia / quiz,,,0,,[60.0],1,60.0
Wii U,Jett Tailfin,Funbox Media Ltd.,"Hoplite Research, LLC, Ilusis Interactive Graphics","Aug 07, 2014","Action, Racing / Driving",Behind view,,,,,,0,,[20.0],1,20.0
Wii U,Jewel Quest,"iWin, Inc.",PlayEveryWare	,"Mar 10, 2016",Puzzle,Side view,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,,0,,[60.0],1,60.0
Wii U,Job the Leprechaun,FrontView Studio,Herrero Games,"Sep 23, 2015",Action,3rd-person (Other),,,Platform,,,0,,[50.0],1,50.0
Wii U,Joe's Diner,Joindots GmbH,"Joindots GmbH, SilentFuture UG, VIS GbR","Jan 28, 2016",Action,1st-person,,,,,,0,,[30.0],1,30.0
Wii U,Jolt: Super Robot Racer,Cooply Solutions Ltd,Cooply Solutions Ltd,"Jan 11, 2018","Action, Racing / Driving",Side view,2D scrolling,,"Arcade, Party game, Platform",,,0,,,0,
Wii U,Jones on Fire,Joindots GmbH,Glass Bottom Games LLC,"Dec 10, 2015",Action,Side view,2D scrolling,,Platform,,,0,,[70.0],1,70.0
Wii U,Jotun: Valhalla Edition,Thunder Lotus Games,Thunder Lotus Games,"Sep 08, 2016",Action,Diagonal-down,2D scrolling,,,,,0,,"[90.0, 71.0]",2,80.5
Wii U,Journey of a Special Average Balloon,TreeFall Studios L.L.C.,TreeFall Studios L.L.C.,"May 21, 2015",Action,Side view,Fixed / flip-screen,,Arcade,,,0,,[30.0],1,30.0
Wii U,Joy Mecha Fight,"Nintendo Co., Ltd.",Nintendo R&D1,"May 28, 2014",Action,Side view,,,"Arcade, Fighting",,,0,,,0,
Wii U,Just Dance 2014,"Ubisoft, Inc.",Ubisoft Paris Studios SARL,"Oct 08, 2013",Action,3rd-person (Other),,,Music / rhythm,,,0,,"[77.0, 75.0, 70.0]",3,74.0
Wii U,Just Dance 2015,"Ubisoft, Inc.",Ubisoft Paris Studios SARL,"Oct 21, 2014",Action,3rd-person (Other),,,Music / rhythm,,,0,,"[80.0, 75.0]",2,77.5
Wii U,Just Dance 2016,"Ubisoft, Inc.","Ubisoft Entertainment India Pvt. Ltd. (Pune), Ubisoft Paris Studios SARL","Oct 20, 2015",Action,3rd-person (Other),,,Music / rhythm,,,0,,"[80.0, 70.0]",2,75.0
Wii U,Just Dance 2016 (Gold Edition),"Ubisoft, Inc.",,"Oct 20, 2015",Special edition,,,,,,,0,,,0,
Wii U,Just Dance 2017,"Ubisoft, Inc.","Ubisoft Entertainment India Pvt. Ltd. (Pune), Ubisoft Paris Studios SARL","Oct 25, 2016",Action,3rd-person (Other),,,Music / rhythm,,,0,,"[80.0, 70.0]",2,75.0
Wii U,Just Dance 2017 (Gold Edition),"Ubisoft, Inc.",,"Oct 25, 2016",Special edition,,,,,,,0,,,0,
Wii U,Just Dance 2018,"Ubisoft, Inc.","Ubisoft Entertainment India Pvt. Ltd. (Pune), Ubisoft Paris Studios SARL","Oct 24, 2017",Action,3rd-person (Other),,,Music / rhythm,,,0,,,0,
