platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Gamecube,Namco Museum: 50th Anniversary,Namco Hometek Inc.,Namco Limited,"Aug 27, 2005",Compilation,,,,,,[5.0],1,5.0,"[90.0, 74.0, 70.0, 70.0, 64.0, 60.0, 59.0, 55.0, 50.0, 50.0]",10,64.2
Gamecube,Naruto: Clash of Ninja,"Tomy Company, Ltd.","Eighting Co., Ltd.","Mar 07, 2006",Action,Side view,2D scrolling,Anime / Manga,Fighting,,,0,,"[86.0, 84.0, 81.0, 80.0, 78.0, 70.0, 63.0, 60.0, 60.0, 45.0]",10,70.7
Gamecube,Naruto: Clash of Ninja 2,"Tomy Company, Ltd.","Eighting Co., Ltd.","Sep, 2006",Action,Side view,2D scrolling,Anime / Manga,Fighting,,,0,,"[86.0, 85.0, 82.0, 79.0, 75.0, 70.0, 70.0, 70.0, 70.0, 60.0]",10,74.7
Gamecube,Naruto Gekitô Ninja Taisen! 3,"Tomy Company, Ltd.","Eighting Co., Ltd.","Nov 20, 2004",Action,3rd-person (Other),,Anime / Manga,Fighting,,,0,,"[100.0, 90.0, 80.0, 70.0]",4,85.0
Gamecube,NASCAR 2005: Chase for the Cup,"Electronic Arts, Inc.",EA Tiburon,"Sep 04, 2004","Racing / Driving, Simulation","1st-person, Behind view",,,,,,0,,"[92.0, 90.0, 90.0, 88.0, 88.0, 80.0]",6,88.0
Gamecube,NASCAR: Dirt to Daytona,"Infogrames, Inc.","Monster Games, Inc.","Nov 12, 2002","Racing / Driving, Simulation","1st-person, Behind view",,,,,,0,,"[94.0, 90.0, 89.0, 83.0, 81.0, 81.0, 80.0, 80.0, 77.0]",9,83.88888888888889
Gamecube,NASCAR Thunder 2003,"Electronic Arts, Inc.",EA Tiburon,"Sep 24, 2002","Racing / Driving, Simulation","1st-person, Behind view",,,,,,0,,"[93.0, 90.0, 88.0, 85.0, 81.0, 75.0]",6,85.33333333333333
Gamecube,NBA 2K2,"SEGA of America, Inc.","Visual Concepts Entertainment, Inc.","Mar, 2002",Sports,Diagonal-down,2D scrolling,,,,,0,,"[91.0, 90.0, 87.0, 87.0, 86.0, 86.0, 85.0]",7,87.42857142857143
Gamecube,NBA 2K3,"SEGA of America, Inc.","Visual Concepts Entertainment, Inc.","Oct 08, 2002",Sports,Diagonal-down,2D scrolling,,,,[5.0],1,5.0,"[89.0, 88.0, 88.0, 87.0, 87.0, 85.0, 81.0, 80.0, 80.0, 70.0]",10,83.5
Gamecube,NBA Courtside 2002,Nintendo of America Inc.,"Left Field Productions, Inc.","Jan 14, 2002",Sports,,,,,,[4.33],1,4.33,"[86.0, 83.0, 82.0, 81.0, 80.0, 80.0, 75.0, 74.0, 70.0, 60.0]",10,77.1
Gamecube,NBA Live 06,"Electronic Arts, Inc.",Electronic Arts Canada,"Sep 26, 2005",Sports,"Behind view, Diagonal-down",,,Managerial / business simulation,,[5.0],1,5.0,"[90.0, 86.0, 85.0, 77.0, 77.0, 75.0, 72.0, 70.0, 67.0, 40.0]",10,73.9
Gamecube,NBA Live 2003,"Electronic Arts, Inc.",Electronic Arts Canada,"Oct 08, 2002","Simulation, Sports",Diagonal-down,,,,,,0,,"[90.0, 86.0, 85.0, 85.0, 85.0, 85.0, 82.0, 81.0, 80.0, 78.0]",10,83.7
Gamecube,NBA Live 2004,"Electronic Arts, Inc.",Electronic Arts Canada,"Oct 14, 2003",Sports,"Behind view, Diagonal-down",,,Managerial / business simulation,,[4.2],1,4.2,"[86.0, 85.0, 84.0, 83.0, 83.0, 83.0, 80.0, 80.0, 80.0, 75.0]",10,81.9
Gamecube,NBA Live 2005,"Electronic Arts, Inc.",Electronic Arts Canada,"Sep 28, 2004",Sports,"Behind view, Diagonal-down",2D scrolling,,Managerial / business simulation,,[4.33],1,4.33,"[90.0, 90.0, 88.0, 86.0, 85.0, 80.0, 80.0, 77.0, 75.0, 75.0]",10,82.6
Gamecube,NBA Street,"Electronic Arts, Inc.",Electronic Arts Canada,"Feb 19, 2002",Sports,Diagonal-down,2D scrolling,,,,,0,,"[100.0, 90.0, 90.0, 90.0, 90.0, 86.0, 85.0, 85.0, 82.0, 80.0]",10,87.8
Gamecube,NBA Street V3,"Electronic Arts, Inc.",Electronic Arts Canada,"Feb 08, 2005",Sports,3rd-person (Other),,,Tricks / stunts,,,0,,"[95.0, 92.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 88.0, 85.0]",10,90.0
Gamecube,NBA Street Vol. 2,"Electronic Arts, Inc.","NuFX, Inc. ","Apr 29, 2003",Sports,Diagonal-down,,,,,,0,,"[93.0, 93.0, 91.0, 90.0, 90.0, 88.0, 84.0, 78.0, 74.0, 67.0]",10,84.8
Gamecube,NCAA College Basketball 2K3,"SEGA of America, Inc.","Kush Games, Inc.","Dec 02, 2002",Sports,Diagonal-down,2D scrolling,,,,,0,,"[90.0, 90.0, 86.0, 85.0, 84.0, 79.0, 73.0]",7,83.85714285714286
Gamecube,NCAA College Football 2K3,"SEGA of America, Inc.","Visual Concepts, Ltd., Avalanche Software LLC","Sep 03, 2002",Sports,3rd-person (Other),,,,,,0,,"[80.0, 78.0, 75.0, 64.0]",4,74.25
Gamecube,NCAA Football 2003,"Electronic Arts, Inc.",EA Tiburon,"Jul 24, 2002",Sports,,,,Managerial / business simulation,,,0,,"[95.0, 91.0, 90.0, 90.0, 89.0, 83.0]",6,89.66666666666667
Gamecube,NCAA Football 2004,"Electronic Arts, Inc.",EA Tiburon,"Jul 16, 2003",Sports,,,,Managerial / business simulation,,[4.4],1,4.4,"[100.0, 99.0, 96.0, 90.0, 90.0, 90.0, 85.0, 85.0, 83.0, 82.0]",10,90.0
Gamecube,NCAA Football 2005,"Electronic Arts, Inc.",EA Tiburon,"Jul 15, 2004",Sports,"3rd-person (Other), Diagonal-down",,,,,,0,,"[92.0, 90.0, 90.0, 85.0, 84.0, 84.0, 80.0, 80.0]",8,85.625
Gamecube,Need for Speed: Carbon,"Electronic Arts, Inc.",Electronic Arts Black Box,"Oct 31, 2006",Racing / Driving,"1st-person, Behind view",,,Arcade,,,0,,"[86.0, 80.0, 78.0, 75.0, 75.0, 74.0, 73.0, 70.0, 70.0, 65.0]",10,74.6
Gamecube,Need for Speed: Hot Pursuit 2,"Electronic Arts, Inc.",Electronic Arts Canada,"Oct 02, 2002",Racing / Driving,"1st-person, Behind view",,,Arcade,,,0,,"[84.0, 80.0, 75.0, 73.0, 72.0, 69.0, 69.0, 65.0, 60.0, 60.0]",10,70.7
Gamecube,Need for Speed: Most Wanted,"Electronic Arts, Inc.",Electronic Arts Canada,"Nov 15, 2005",Racing / Driving,"1st-person, Behind view",,,,,,0,,"[88.0, 85.0, 85.0, 85.0, 80.0, 80.0, 80.0, 78.0, 75.0, 70.0]",10,80.6
Gamecube,Need for Speed: Underground,"Electronic Arts, Inc.",Electronic Arts Black Box,"Nov 17, 2003",Racing / Driving,"1st-person, Behind view",,,,,[1.57],1,1.57,"[90.0, 88.0, 84.0, 84.0, 79.0, 75.0, 75.0, 70.0, 70.0, 70.0]",10,78.5
Gamecube,Need for Speed: Underground 2,"Electronic Arts, Inc.",Electronic Arts Black Box,"Nov 15, 2004",Racing / Driving,"1st-person, Behind view",,,Arcade,,,0,,"[100.0, 90.0, 89.0, 88.0, 86.0, 83.0, 77.0, 71.0, 67.0, 60.0]",10,81.1
Gamecube,Neighbors from Hell,JoWooD Productions Software AG,JoWood Vienna,"Feb 09, 2005",Puzzle,Side view,2D scrolling,,Stealth,,,0,,[70.0],1,70.0
Gamecube,NFL 2K3,"SEGA of America, Inc.","Visual Concepts Entertainment, Inc.","Aug 21, 2002",Sports,Diagonal-down,2D scrolling,,,,,0,,"[100.0, 91.0, 91.0, 90.0, 90.0, 90.0, 89.0, 88.0, 88.0, 87.0]",10,90.4
Gamecube,NFL Blitz 20-02,"Midway Home Entertainment, Inc.","Midway Games, Inc.","Mar 19, 2002",Sports,"3rd-person (Other), Top-down",,,Arcade,,,0,,"[92.0, 81.0, 80.0, 79.0, 65.0, 50.0]",6,74.5
Gamecube,NFL Blitz 20-03,"Midway Home Entertainment, Inc.","Point of View, Inc.","Aug 12, 2002",Sports,3rd-person (Other),,,,,,0,,"[78.0, 75.0, 70.0, 60.0]",4,70.75
Gamecube,NFL Blitz Pro,"Midway Home Entertainment, Inc.","Midway Home Entertainment, Inc.","Dec, 2003",Sports,3rd-person (Other),,,,,,0,,[76.0],1,76.0
Gamecube,NFL QB Club 2002,"Acclaim Entertainment, Inc.",Acclaim Studios Austin,"Dec 20, 2001",Sports,3rd-person (Other),,,,,,0,,"[76.0, 64.0, 61.0, 55.0, 55.0, 54.0, 39.0]",7,57.714285714285715
Gamecube,NFL Street,"Electronic Arts, Inc.",EA Tiburon,"Jan 13, 2004","Action, Sports",Diagonal-down,2D scrolling,,Tricks / stunts,,,0,,"[91.0, 85.0, 85.0, 84.0, 81.0, 80.0, 80.0, 80.0, 78.0, 78.0]",10,82.2
Gamecube,NFL Street 2,"Electronic Arts, Inc.",EA Tiburon,"Dec 22, 2004",Sports,3rd-person (Other),,,Tricks / stunts,,,0,,"[90.0, 89.0, 86.0, 85.0, 82.0, 82.0, 81.0, 80.0, 75.0, 69.0]",10,81.9
Gamecube,NHL 06,"Electronic Arts, Inc.",Electronic Arts Canada,"Sep 09, 2005",Sports,"Behind view, Diagonal-down, Side view",,,Managerial / business simulation,,,0,,"[87.0, 80.0, 80.0, 80.0, 80.0, 76.0, 75.0, 73.0, 70.0, 60.0]",10,76.1
Gamecube,NHL 2003,"Electronic Arts, Inc.",Electronic Arts Canada,"Oct 02, 2002",Sports,"Behind view, Diagonal-down, Side view",,,Managerial / business simulation,,,0,,"[90.0, 88.0, 88.0, 87.0, 85.0, 82.0, 82.0, 80.0, 70.0, 70.0]",10,82.2
Gamecube,NHL 2004,"Electronic Arts, Inc.",Electronic Arts Black Box,"Sep 22, 2003",Sports,"Behind view, Diagonal-down, Side view",,,Managerial / business simulation,,,0,,"[88.0, 86.0, 86.0, 85.0, 83.0, 83.0, 80.0, 80.0, 80.0, 70.0]",10,82.1
Gamecube,NHL 2005,"Electronic Arts, Inc.",Electronic Arts Black Box,"Sep 20, 2004",Sports,"Behind view, Diagonal-down, Side view",,,Managerial / business simulation,,,0,,"[91.0, 89.0, 88.0, 86.0, 83.0, 83.0, 79.0, 78.0, 75.0, 75.0]",10,82.7
Gamecube,NHL 2K3,"SEGA of America, Inc.",Treyarch Corporation,"Dec 11, 2002",Sports,Diagonal-down,,,Managerial / business simulation,,,0,,"[100.0, 92.0, 90.0, 89.0, 85.0, 85.0, 85.0, 85.0, 82.0, 77.0]",10,87.0
Gamecube,NHL Hitz 20-02,"Midway Home Entertainment, Inc.",Black Box Games,"Nov 17, 2001",Sports,3rd-person (Other),,,,,,0,,"[90.0, 90.0, 81.0, 80.0, 80.0, 79.0, 76.0, 76.0, 76.0, 72.0]",10,80.0
Gamecube,NHL Hitz 20-03,"Midway Home Entertainment, Inc.",Black Box Games,"Sep 16, 2002",Sports,Diagonal-down,2D scrolling,,,,,0,,"[90.0, 88.0, 84.0, 82.0, 80.0, 79.0, 78.0]",7,83.0
Gamecube,NHL Hitz Pro,"Midway Home Entertainment, Inc.","Next Level Games, Inc.","Sep 22, 2003",Sports,"3rd-person (Other), Top-down",,,,,,0,,"[86.0, 85.0, 85.0, 82.0, 81.0, 80.0, 80.0, 75.0, 60.0]",9,79.33333333333333
Gamecube,Nickelodeon Party Blast,Infogrames Europe SA,Data Design Interactive Ltd,"Dec 06, 2002","Action, Racing / Driving, Sports",Diagonal-down,"2D scrolling, Fixed / flip-screen",,Party game,,,0,,,0,
Gamecube,Nicktoons: Battle for Volcano Island,THQ Inc.,"Blue Tongue Entertainment Pty, Ltd.","Oct 24, 2006",Action,3rd-person (Other),,,Platform,,,0,,"[78.0, 70.0, 42.0]",3,63.333333333333336
Gamecube,Nicktoons Unite!,THQ Inc.,"Blue Tongue Entertainment Pty, Ltd.","Oct 26, 2005",Action,3rd-person (Other),,,"Platform, Puzzle elements",,,0,,,0,
Gamecube,Nintendo Puzzle Collection,"Nintendo Co., Ltd.",Nintendo Software Technology Corporation,"Feb 07, 2003","Action, Compilation, Puzzle",Side view,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,,0,,"[83.0, 80.0, 79.0]",3,80.66666666666667
Gamecube,Odama,Nintendo of America Inc.,"StudioFAKE Co., Ltd., VIVARIUM Inc.","Apr 10, 2006","Action, Strategy",3rd-person (Other),Fixed / flip-screen,,Pinball,,,0,,"[75.0, 70.0, 68.0, 67.0, 65.0, 60.0, 60.0, 60.0, 33.0, 30.0]",10,58.8
Gamecube,One Piece: Grand Adventure,Namco Bandai Games Inc.,"Ganbarion Co., Ltd.","Aug 29, 2006",Action,Side view,2D scrolling,Anime / Manga,Fighting,,,0,,"[80.0, 80.0, 67.0]",3,75.66666666666667
Gamecube,One Piece: Grand Battle,"Bandai America, Inc.","Ganbarion Co., Ltd.","Sep 06, 2005",Action,3rd-person (Other),,Anime / Manga,Fighting,,,0,,"[100.0, 90.0, 80.0, 75.0, 70.0, 70.0, 55.0, 55.0, 42.0, 42.0]",10,67.9
Gamecube,One Piece: Grand Battle! 3,"Bandai Co., Ltd.","Ganbarion Co., Ltd.","Dec 11, 2003",Action,3rd-person (Other),,Anime / Manga,Fighting,,,0,,,0,
Gamecube,One Piece: Pirates' Carnival,Namco Bandai Games America Inc.,h.a.n.d. Inc.,"Sep 12, 2006","Action, Puzzle",,,Anime / Manga,Mini-games,,,0,,"[60.0, 55.0, 54.0, 45.0, 41.0, 40.0, 40.0, 33.0, 16.0]",9,42.666666666666664
Gamecube,Open Season,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"Sep 12, 2006",Action,Behind view,,,Puzzle elements,,,0,,"[75.0, 70.0, 70.0, 70.0, 67.0, 60.0, 53.0, 50.0]",8,64.375
Gamecube,Outlaw Golf,Simon & Schuster Interactive,"Hypnotix, Inc.","Oct 30, 2002","Action, Sports",3rd-person (Other),,,Fighting,,,0,,"[88.0, 82.0, 79.0, 78.0, 78.0, 77.0, 70.0, 69.0, 58.0, 0.0]",10,67.9
Gamecube,Outlaw Golf / Darkened Skye,Simon & Schuster Interactive,,2005,Compilation,,,,,,,0,,,0,
Gamecube,Over the Hedge,"Activision Publishing, Inc.","Edge of Reality, Ltd.","May 09, 2006",Action,3rd-person (Other),,,,,,0,,"[83.0, 80.0, 76.0, 70.0, 65.0, 60.0, 60.0, 56.0, 40.0, 33.0]",10,62.3
Gamecube,Pac-Man Fever,Namco Limited,"Mass Media, Inc.","Sep 03, 2002","Action, Strategy",Top-down,,,Board game,,,0,,"[65.0, 54.0, 52.0, 49.0, 42.0, 33.0]",6,49.166666666666664
Gamecube,Pac-Man Vs.,Namco Hometek Inc.,"Nintendo Co., Ltd.","Dec 02, 2003",Action,Top-down,Isometric,,Arcade,,[4.43],1,4.43,"[100.0, 86.0, 86.0, 86.0, 80.0, 80.0, 80.0, 78.0, 70.0, 60.0]",10,80.6
Gamecube,Pac-Man Vs. / Pac-Man World 2,Namco Hometek Inc.,Namco Limited,"Dec, 2003",Compilation,,,,,,,0,,[86.0],1,86.0
Gamecube,Pac-Man World 2,Namco Hometek Inc.,Namco Hometek Inc.,"Mar 13, 2002",Action,3rd-person (Other),,,Platform,,,0,,"[89.0, 87.0, 81.0, 81.0, 80.0, 79.0, 74.0, 70.0, 70.0, 65.0]",10,77.6
Gamecube,Pac-Man World 3,Namco Hometek Inc.,Blitz Games Ltd,"Nov 15, 2005",Action,Behind view,,,Platform,,,0,,"[72.0, 70.0, 69.0, 69.0, 65.0, 64.0, 62.0, 60.0, 60.0, 25.0]",10,61.6
Gamecube,Pac-Man World Rally,Namco Bandai Games America Inc.,"Smart Bomb Interactive, Inc.","Aug 22, 2006","Action, Racing / Driving",Behind view,,,Arcade,,,0,,"[65.0, 50.0, 50.0, 42.0]",4,51.75
Gamecube,Paper Mario: The Thousand-Year Door,Nintendo of America Inc.,"Intelligent Systems Co., Ltd.","Oct 11, 2004",Role-playing (RPG),"Behind view, Side view",,,Japanese-style RPG (JRPG),,[4.67],1,4.67,"[95.0, 92.0, 90.0, 90.0, 83.0, 81.0, 80.0, 80.0, 80.0, 80.0]",10,85.1
Gamecube,Peter Jackson's King Kong: The Official Game of the Movie,"Ubisoft, Inc.",Ubisoft Pictures SAS,"Nov 21, 2005",Action,"1st-person, Behind view",,,Shooter,,,0,,"[90.0, 87.0, 85.0, 85.0, 83.0, 82.0, 80.0, 70.0, 70.0, 60.0]",10,79.2
Gamecube,Phantasy Star Online: Episode I & II,SEGA Corporation,Sonic Team,"Oct 29, 2002","Action, Role-playing (RPG)",Behind view,,,,,"[3.8, 4.8]",2,4.3,"[90.0, 85.0, 84.0, 84.0, 83.0, 80.0, 80.0, 80.0, 60.0, 50.0]",10,77.6
Gamecube,Phantasy Star Online: Episode III - C.A.R.D. Revolution,"SEGA of America, Inc.",Sonic Team,"Mar 02, 2004","Role-playing (RPG), Strategy",3rd-person (Other),,,"Cards / tiles, Trading / collectible card",,,0,,"[90.0, 89.0, 85.0, 84.0, 80.0, 71.0, 70.0, 65.0, 60.0, 50.0]",10,74.4
Gamecube,Phantasy Star Online: Episode I & II Plus,"SEGA of America, Inc.",Sonic Team,"Sep, 2004","Action, Role-playing (RPG)",Behind view,,,,,,0,,"[90.0, 80.0]",2,85.0
Gamecube,Piglet's Big Game,Gotham Games,Doki Denki SA,"Mar 18, 2003","Action, Adventure",3rd-person (Other),,,Puzzle elements,,,0,,"[80.0, 73.0, 70.0, 70.0, 60.0, 55.0]",6,68.0
Gamecube,Pikmin,Nintendo of America Inc.,Nintendo EAD,"Dec 03, 2001","Puzzle, Strategy",Diagonal-down,,,,,"[4.83, 4.17, 4.33]",3,4.443333333333333,"[100.0, 90.0, 88.0, 88.0, 86.0, 85.0, 85.0, 83.0, 80.0, 74.0]",10,85.9
Gamecube,Pikmin 2,Nintendo of America Inc.,Nintendo EAD,"Aug 30, 2004","Action, Puzzle, Strategy",Diagonal-down,,,,,"[4.33, 4.5]",2,4.415,"[100.0, 94.0, 91.0, 90.0, 90.0, 90.0, 88.0, 88.0, 85.0, 85.0]",10,90.1
Gamecube,Pinball Hall of Fame: The Gottlieb Collection,"Crave Entertainment, Inc.",FarSight Technologies Inc.,"Mar 20, 2005",Action,1st-person,,,Pinball,,,0,,"[75.0, 72.0, 70.0, 55.0]",4,68.0
Gamecube,Pitfall: The Lost Expedition,"Activision Publishing, Inc.","Edge of Reality, Ltd.","Feb 18, 2004",Action,Behind view,,,"Metroidvania, Puzzle elements",,,0,,"[90.0, 82.0, 81.0, 80.0, 80.0, 78.0, 75.0, 70.0, 70.0, 65.0]",10,77.1
Gamecube,P.N.03,"Capcom Entertainment, Inc.",Capcom Production Studio 4,"Sep 09, 2003",Action,Behind view,,,Shooter,,"[4.67, 5.0, 4.17, 4.0]",4,4.46,"[84.0, 76.0, 75.0, 73.0, 70.0, 70.0, 60.0, 58.0, 30.0, 16.0]",10,61.2
Gamecube,Pokémon Box: Ruby & Sapphire,Nintendo of America Inc.,Nintendo EAD,"Jul 12, 2004",DLC / Add-on,Top-down,,,,,,0,,"[50.0, 30.0]",2,40.0
Gamecube,Pokémon Channel,Nintendo of America Inc.,Ambrella,"Dec 01, 2003",Simulation,1st-person,,Anime / Manga,,,[4.0],1,4.0,"[78.0, 65.0, 55.0, 54.0, 50.0, 50.0, 35.0, 24.0, 10.0, 0.0]",10,42.1
Gamecube,Pokémon Colosseum,Nintendo of America Inc.,"Genius Sonority, Inc.","Mar 22, 2004",Role-playing (RPG),Diagonal-down,,Anime / Manga,Japanese-style RPG (JRPG),,"[2.8, 2.4]",2,2.5999999999999996,"[86.0, 85.0, 83.0, 82.0, 80.0, 70.0, 70.0, 70.0, 60.0, 33.0]",10,71.9
Gamecube,Pokémon XD: Gale of Darkness,Nintendo of America Inc.,"Genius Sonority, Inc.","Oct 03, 2005",Role-playing (RPG),Diagonal-down,,Anime / Manga,Japanese-style RPG (JRPG),,,0,,"[75.0, 74.0, 70.0, 69.0, 63.0, 60.0, 58.0, 55.0, 50.0, 50.0]",10,62.4
Gamecube,Pokémon XD: Gale of Darkness (Limited Edition Bundle),Nintendo of America Inc.,,"Oct 13, 2005",Special edition,,,,,,,0,,,0,
Gamecube,The Polar Express,THQ Inc.,"Blue Tongue Entertainment Pty, Ltd.","Nov 01, 2004",Action,Behind view,,,,,,0,,"[72.0, 55.0, 42.0, 39.0, 35.0, 35.0, 31.0]",7,44.142857142857146
Gamecube,The Powerpuff Girls: Relish Rampage,"BAM! Entertainment, Inc.",VIS Entertainment plc,"Oct 11, 2003",Action,3rd-person (Other),,,,,,0,,[38.0],1,38.0
Gamecube,Power Rangers: Dino Thunder,THQ Inc.,Pacific Coast Power & Light,"Aug 25, 2005",Action,Behind view,,,,,,0,,"[50.0, 49.0, 45.0, 30.0]",4,43.5
Gamecube,Prince of Persia: The Sands of Time,Ubisoft Entertainment SA,Ubisoft Entertainment Inc.,"Nov 18, 2003",Action,Behind view,,,"Platform, Puzzle elements",,,0,,"[96.0, 96.0, 95.0, 93.0, 92.0, 90.0, 90.0, 90.0, 90.0, 83.0]",10,91.5
Gamecube,Prince of Persia: The Two Thrones,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"Dec 09, 2005",Action,Behind view,,,"Platform, Puzzle elements, Quick Time Events (QTEs)",,,0,,"[92.0, 90.0, 89.0, 86.0, 86.0, 85.0, 85.0, 84.0, 80.0, 80.0]",10,85.7
Gamecube,Prince of Persia: Warrior Within,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"Nov 30, 2004",Action,"1st-person, Behind view",,,"Platform, Puzzle elements",,,0,,"[92.0, 88.0, 86.0, 85.0, 85.0, 80.0, 75.0, 70.0, 70.0, 60.0]",10,79.1
Gamecube,Pro Rally,"Ubi Soft Entertainment, Inc.",Ubi Studios SL,"Nov 11, 2002","Racing / Driving, Sports",3rd-person (Other),,,,,,0,,"[80.0, 68.0, 68.0, 67.0, 64.0, 60.0, 54.0, 52.0]",8,64.125
Gamecube,Pure Evil: 2-pack,"Capcom Entertainment, Inc.",,"Dec 22, 2004",Compilation,,,,,,,0,,,0,
Gamecube,Puyo Pop Fever,"SEGA of America, Inc.",Sonic Team,"Jul 20, 2004",Puzzle,Side view,Fixed / flip-screen,Anime / Manga,Falling block puzzle,,,0,,"[80.0, 79.0, 78.0, 76.0, 75.0, 70.0, 70.0, 60.0, 60.0]",9,72.0
Gamecube,Radirgy,MileStone Inc.,MileStone Inc.,"May 25, 2006",Action,Top-down,,Anime / Manga,"Arcade, Shooter",,,0,,[65.0],1,65.0
Gamecube,Rally Championship,Conspiracy Entertainment Corp.,Warthog Plc,"Jul 30, 2003","Racing / Driving, Sports","1st-person, Behind view",,,,,[2.5],1,2.5,"[70.0, 70.0, 66.0, 55.0, 50.0, 50.0, 50.0]",7,58.714285714285715
Gamecube,Rampage: Total Destruction,"Midway Home Entertainment, Inc.","Pipeworks Software, Inc.","Apr 24, 2006",Action,Side view,2D scrolling,,,,,0,,"[68.0, 61.0, 60.0, 60.0, 60.0, 60.0, 60.0, 50.0, 50.0, 16.0]",10,54.5
Gamecube,Rave Master,"Konami Digital Entertainment, Inc.","Konami Computer Entertainment Japan, Inc.","Mar, 2005",Action,Top-down,,Anime / Manga,Fighting,,,0,,"[79.0, 70.0, 69.0, 69.0, 68.0, 65.0, 56.0, 50.0, 50.0, 20.0]",10,59.6
Gamecube,Rayman: 10th Anniversary,Ubi Soft Entertainment Software,Ubi Soft Entertainment Software,2005,Action,"3rd-person (Other), Side view",,,"Platform, Puzzle elements",,,0,,,0,
Gamecube,Rayman 3: Hoodlum Havoc,Ubisoft Entertainment SA,Ubisoft Entertainment SA,"Mar 04, 2003",Action,Behind view,,,"Platform, Puzzle elements",,,0,,"[90.0, 89.0, 89.0, 88.0, 88.0, 87.0, 81.0, 70.0, 68.0, 30.0]",10,78.0
Gamecube,Rayman Arena,Ubi Soft Entertainment Software,Ubi Soft Entertainment Software,"Sep 24, 2002","Action, Racing / Driving","Behind view, Side view",,,Fighting,,,0,,"[78.0, 75.0, 70.0, 62.0, 47.0, 33.0]",6,60.833333333333336
Gamecube,RedCard 20-03,"Midway Home Entertainment, Inc.","Midway Games, Inc.","Jun 24, 2002",Sports,3rd-person (Other),,,,,,0,,"[85.0, 80.0, 78.0, 75.0, 72.0, 70.0, 67.0, 60.0]",8,73.375
Gamecube,Red Faction II,THQ Inc.,"Volition, Inc.","Apr 01, 2003",Action,1st-person,,,Shooter,,,0,,"[92.0, 88.0, 88.0, 86.0, 84.0, 81.0, 79.0, 73.0, 70.0, 55.0]",10,79.6
Gamecube,Reign of Fire,"BAM! Entertainment, Inc.",Kuju Entertainment Ltd.,2002,Action,3rd-person (Other),,,Shooter,,,0,,"[88.0, 84.0, 68.0, 68.0, 65.0, 63.0, 60.0, 50.0, 30.0]",9,64.0
Gamecube,Resident Evil,"Capcom Entertainment, Inc.",Capcom Production Studio 4,"Apr 30, 2002",Action,3rd-person (Other),,,"Puzzle elements, Survival horror",,"[5.0, 4.43, 4.43, 4.14, 4.57, 4.43]",6,4.5,"[100.0, 95.0, 94.0, 90.0, 90.0, 90.0, 90.0, 89.0, 87.0, 60.0]",10,88.5
Gamecube,Resident Evil 0,"Capcom Entertainment, Inc.",Capcom Production Studio 3,"Nov 12, 2002",Action,3rd-person (Other),,,"Puzzle elements, Survival horror",,"[3.43, 5.0, 4.86, 4.86]",4,4.5375,"[99.0, 96.0, 95.0, 86.0, 83.0, 80.0, 75.0, 70.0, 70.0, 60.0]",10,81.4
Gamecube,Resident Evil: 10th Anniversary Collection,"Capcom Entertainment, Inc.",,"Oct 24, 2006",Compilation,,,,,,,0,,,0,
Gamecube,Resident Evil 2,"Capcom Entertainment, Inc.",Capcom Production Studio 3,"Jan 14, 2003",Action,3rd-person (Other),Cinematic camera,,"Puzzle elements, Shooter, Survival horror",,[3.6],1,3.6,"[87.0, 86.0, 85.0, 80.0, 70.0, 65.0, 60.0, 50.0, 50.0, 40.0]",10,67.3
Gamecube,Resident Evil 3: Nemesis,"Capcom Entertainment, Inc.","Capcom Co., Ltd.","Jan 15, 2003",Action,3rd-person (Other),Cinematic camera,,"Puzzle elements, Shooter, Survival horror",,[3.57],1,3.57,"[83.0, 80.0, 78.0, 61.0, 60.0, 60.0, 50.0, 50.0, 47.0, 40.0]",10,60.9
Gamecube,Resident Evil 4,"Capcom Entertainment, Inc.",Capcom Production Studio 4,"Jan 11, 2005",Action,Behind view,,,"Puzzle elements, Quick Time Events (QTEs), Shooter, Survival horror",,"[5.0, 4.29, 4.43, 4.71, 4.57]",5,4.6,"[100.0, 100.0, 100.0, 100.0, 100.0, 98.0, 95.0, 95.0, 90.0, 80.0]",10,95.8
Gamecube,Resident Evil 4 (Gamestop Special Edition),"Capcom Entertainment, Inc.",Capcom Production Studio 4,"Jan 11, 2005",Action,Behind view,,,"Puzzle elements, Shooter",,,0,,,0,
Gamecube,Resident Evil: Code: Veronica X,"Capcom Entertainment, Inc.","Capcom Co., Ltd.","Dec 03, 2003",Action,3rd-person (Other),Cinematic camera,,"Puzzle elements, Survival horror",,,0,,"[84.0, 75.0, 69.0, 65.0, 65.0, 55.0, 50.0, 50.0, 50.0, 45.0]",10,60.8
Gamecube,Ribbit King,"Bandai America, Inc.","Jamsworks Co., Ltd.","Jun 08, 2004",Sports,3rd-person (Other),,,,,,0,,"[75.0, 74.0, 70.0, 64.0, 60.0, 60.0, 58.0, 58.0, 55.0, 50.0]",10,62.4
