platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Nintendo DS,Jewel Quest Solitaire,GSP Software,,"Apr 10, 2009",Puzzle,,,,Cards / tiles,,,0,,[60.0],1,60.0
Nintendo DS,Jewel Quest Solitaire Trio,GSP Software,,"Mar 25, 2011","Compilation, Puzzle",,,,Cards / tiles,,,0,,,0,
Nintendo DS,Jewels of the Ages,City Interactive USA Inc,,"Jun 28, 2011",Puzzle,,,,Tile matching puzzle,,,0,,"[80.0, 50.0]",2,65.0
Nintendo DS,Jewels of the Tropical Lost Island,City Interactive USA Inc,,"Oct 05, 2010",Puzzle,,,,Tile matching puzzle,,,0,,,0,
Nintendo DS,Jewel Time Deluxe,"O-Games, Inc.",Gusto Games Ltd.,2011,Puzzle,,,,Tile matching puzzle,,,0,,,0,
Nintendo DS,Jig-A-Pix love is...,Zushi Games Ltd.,Frame Studios S.r.l.,2010,Puzzle,,,,,,,0,,,0,
Nintendo DS,Jig-A-Pix Pets,Destineer,Frame Studios S.r.l.,"Mar 02, 2010",Puzzle,,,,"Cards / tiles, Mini-games",,,0,,,0,
Nintendo DS,Jig-A-Pix Wild World,Destineer,Frame Studios S.r.l.,"Feb 23, 2010",Puzzle,,,,"Cards / tiles, Mini-games",,,0,,,0,
Nintendo DS,Jig-A-Pix Wonderful World,Destineer,Frame Studios S.r.l.,"Mar 30, 2010",Puzzle,,,,,,,0,,,0,
Nintendo DS,Jigsaw Puzzle DS: DS de Meguru Sekai Isan no Tabi,"Hudson Soft Company, Ltd.",,"Mar 06, 2008",Puzzle,,,,,,,0,,,0,
Nintendo DS,Jillian Michaels Fitness Ultimatum 2010,Majesco Entertainment Company,Mistic Software Inc.,"Oct 20, 2009",Sports,3rd-person (Other),,,,,,0,,,0,
Nintendo DS,Joan Jade and the Gates of Xibalba,S.A.D. Software Vertriebs- und Produktions GmbH,Artifex Mundi sp. z o.o.,"Nov 16, 2011",Puzzle,1st-person,,,Hidden object,,,0,,[50.0],1,50.0
Nintendo DS,John Deere: Harvest in the Heartland,Destineer,"Black Lantern Studios, Inc.","Nov, 2007",Strategy,"3rd-person (Other), Top-down",,,,,,0,,"[75.0, 69.0, 54.0, 30.0, 30.0, 26.0, 0.0]",7,40.57142857142857
Nintendo DS,Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama!,"MumboJumbo, LLC",Extra Mile Studios Ltd,"Jun 02, 2009",Action,Diagonal-down,,,Mini-games,,,0,,[14.0],1,14.0
Nintendo DS,Johnny Test,505 Games Ltd.,"Sarbakan, Inc.","Mar 29, 2011",Action,Side view,2D scrolling,,"Platform, Shooter",,,0,,,0,
Nintendo DS,Jojo's Fashion Show: Design in a Dash!,"Ubisoft, Inc.","GameBrains, gameLab","Jan 27, 2009",Simulation,,,,,,,0,,,0,
Nintendo DS,Jonas,"Disney Interactive Studios, Inc.",Altron Corporation,"Nov 10, 2009",Adventure,,,,"Mini-games, Music / rhythm",,,0,,[40.0],1,40.0
Nintendo DS,Journey to the Center of the Earth,THQ Inc.,Human Soft Inc.,"Jun 30, 2008",Action,,,,,,,0,,[35.0],1,35.0
Nintendo DS,Juiced 2: Hot Import Nights,THQ Inc.,Juice Games Limited,"Sep 17, 2007",Racing / Driving,"1st-person, 3rd-person (Other)",,,Arcade,,,0,,"[76.0, 70.0, 70.0, 70.0, 70.0, 55.0, 50.0, 40.0]",8,62.625
Nintendo DS,Jumble Madness,Destineer,"Anino Games, Inc.","Jan 17, 2009",Puzzle,,,,Word construction,,,0,,,0,
Nintendo DS,JumpStart: Deep Sea Escape,"Knowledge Adventure, Inc.",,2011,Educational,,,,,,,0,,,0,
Nintendo DS,Jump Superstars,"Nintendo Co., Ltd.","Ganbarion Co., Ltd.","Aug 08, 2005",Action,Side view,,Anime / Manga,Fighting,,,0,,"[90.0, 90.0, 85.0, 83.0, 82.0, 80.0, 75.0, 70.0, 70.0]",9,80.55555555555556
Nintendo DS,Jump Ultimate Stars,"Nintendo Co., Ltd.","Ganbarion Co., Ltd.","Nov 23, 2006",Action,Side view,,Anime / Manga,"Fighting, Platform",,,0,,"[97.0, 95.0, 90.0, 90.0, 90.0, 85.0]",6,91.16666666666667
Nintendo DS,Junior Brain Trainer,Virtual Play Games,"Sanuk Software Co., Ltd.","Nov 12, 2009",Educational,,,,,,,0,,"[50.0, 40.0]",2,45.0
Nintendo DS,Junior Brain Trainer 2,"Maximum Family Games, LLC",Sanuk Games SARL,"Jan 25, 2011","Educational, Puzzle",,,,Mini-games,,,0,,,0,
Nintendo DS,Junior Brain Trainer: Math Edition,"Maximum Family Games, LLC",Uacari SARL,2010,Educational,,,,Mental training,,,0,,,0,
Nintendo DS,Junior Classic Games,Virtual Play Games,Uacari SARL,"Mar 25, 2009",Puzzle,,,,Mini-games,,,0,,,0,
Nintendo DS,Junior Island Adventure,"Maximum Family Games, LLC","CyberPlanet Interactive Public Co., Ltd.","Aug 16, 2011",Puzzle,,,,,,,0,,,0,
Nintendo DS,Junior Mystery Quest,"Maximum Family Games, LLC",Uacari SARL,"Aug 16, 2011",Puzzle,,,,,,,0,,,0,
Nintendo DS,Justice League Heroes,Warner Bros. Interactive Entertainment Inc.,Sensory Sweep Studios,"Oct 17, 2006",Action,"3rd-person (Other), Top-down",,,,,,0,,"[60.0, 60.0, 50.0, 50.0, 46.0, 44.0, 30.0, 25.0, 25.0, 0.0]",10,39.0
Nintendo DS,Just Sing!,Conspiracy Entertainment Corp.,Engine Software B.V.,2010,Simulation,,,,Music / rhythm,,,0,,[80.0],1,80.0
Nintendo DS,Just Sing! Vol. 2,dtp young entertainment GmbH & Co. KG,Engine Software B.V.,2011,Simulation,,,,Music / rhythm,,,0,,[70.0],1,70.0
Nintendo DS,Just Sing! Vol. 3,dtp young entertainment GmbH & Co. KG,Engine Software B.V.,"Nov 30, 2011",Simulation,,,,Music / rhythm,,,0,,[60.0],1,60.0
Nintendo DS,K3 en de Vrolijke Noten,Studio 100 NV,"Engine Software B.V., Reactor s.c.",2011,Action,3rd-person (Other),,,"Mini-games, Music / rhythm",,,0,,,0,
Nintendo DS,K3 en het IJsprinsesje,"Easy Interactive B.V., Foreign Media Games",Triangle Studios B.V.,"Apr 30, 2008","Educational, Puzzle",Side view,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,,0,,,0,
Nintendo DS,K3: Fashion Party,Studio 100 NV,Engine Software B.V.,2011,Action,3rd-person (Other),,,"Mini-games, Music / rhythm, Party game",,,0,,,0,
Nintendo DS,Kabu Trader Shun,"Capcom Co., Ltd.","Inti Creates Co., Ltd.","Jun 07, 2007",Adventure,"3rd-person (Other), Side view",Fixed / flip-screen,Anime / Manga,"Graphic adventure, Japanese-style adventure, Managerial / business simulation, Visual novel",,,0,,,0,
Nintendo DS,Kakuromaniacs,White Park Bay Software Ltd,"FRONTLINE Studios, Inc.","Jun 08, 2007",Puzzle,Top-down,Fixed / flip-screen,,,,,0,,,0,
Nintendo DS,Kamen Rider: Dragon Knight,"D3Publisher of America, Inc.","Natsume Co., Ltd.","Dec 01, 2009",Action,"3rd-person (Other), Side view",,,Fighting,,,0,,,0,
Nintendo DS,Kanji Sonomama DS Rakubiki Jiten,"Nintendo Co., Ltd.","Nintendo Co., Ltd.","Apr 13, 2006",Compilation,,,,,,,0,,,0,
Nintendo DS,Katekyō Hitman Reborn! DS: Fate of Heat,TAKARATOMY,,"May 01, 2008",Role-playing (RPG),"3rd-person (Other), Top-down",,Anime / Manga,,,,0,,,0,
Nintendo DS,Katekyō Hitman Reborn! DS: Flame Rumble XX - Kessen! Shin 6 Chouka,TAKARATOMY,,"Jul 22, 2010",Action,"3rd-person (Other), Side view",,Anime / Manga,Fighting,,,0,,,0,
Nintendo DS,Katekyō Hitman Reborn! DS: Ore ga Boss! Saikyō Family Taisen (Gentei Premium Box),TAKARATOMY,,"Dec 17, 2009",Action,3rd-person (Other),,Anime / Manga,,,,0,,,0,
Nintendo DS,Keiji J.B. Harold no Jikenbo: Manhattan Requiem & Kiss of Murder,Fonfun Corporation,"Althi Inc., Sonic Powered Co., Ltd.","Nov 27, 2008","Adventure, Compilation",1st-person,,,,,,0,,,0,
Nintendo DS,Kenshūi Tendō Dokuta,"Spike Co., Ltd.","Spike Co., Ltd.","Dec 02, 2004",Adventure,1st-person,,Anime / Manga,,,,0,,,0,
Nintendo DS,Kero Kero 7,"Bandai Co., Ltd.","Jamsworks Co., Ltd.","Jan 17, 2006",Action,"3rd-person (Other), Side view",,Anime / Manga,"Platform, Puzzle elements",,,0,,,0,
Nintendo DS,Ketsui Death Label: Kizuna Jigoku Tachi,"Arika Co., Ltd.","CAVE Co., Ltd.","Oct 23, 2008",Action,Top-down,2D scrolling,Anime / Manga,Shooter,,,0,,[70.0],1,70.0
Nintendo DS,Kid Paddle: Lost in the Game,Atari Europe S.A.S.U.,Mistic Software Inc.,"Nov 21, 2008",Action,Side view,,,Platform,,,0,,[35.0],1,35.0
Nintendo DS,Kids Learn 2 Think: A+ Edition,Talking Stick Games,"Engine Software B.V., Triangle Studios B.V.","May 22, 2012",Educational,,,,Mental training,,,0,,,0,
Nintendo DS,Kids Learn Bundle: Math / Spelling and Grammar,Talking Stick Games,,"Mar 11, 2013",Compilation,,,,,,,0,,,0,
Nintendo DS,Kids Learn Math: A+ Edition,Talking Stick Games,Engine Software B.V.,"Oct 04, 2011",Educational,,,,,,,0,,,0,
Nintendo DS,Kids Learn Music: A+ Edition,Talking Stick Games,"Engine Software B.V., Reactor s.c.","Oct 04, 2011",Educational,,,,,,,0,,,0,
Nintendo DS,Kids Learn & Play: Pets & Vets Bundle,Talking Stick Games,,"Dec 11, 2012",Compilation,,,,,,,0,,,0,
Nintendo DS,Kids Learn Spelling and Grammar: A+ Edition,Talking Stick Games,Engine Software B.V.,"Jan 17, 2012",Educational,,,,,,,0,,,0,
Nintendo DS,Kikansha Thomas: Kokugo Sansuu Eigo,"Rocket Co., Ltd.","Rocket Co., Ltd.","Aug 02, 2007",Educational,,,,Puzzle elements,,,0,,,0,
Nintendo DS,Kim Possible: Kimmunicator,"Buena Vista Games, Inc.",Artificial Mind & Movement,"Nov 09, 2005",Action,"3rd-person (Other), Side view",,,"Platform, Puzzle elements",,,0,,"[81.0, 75.0, 75.0, 66.0, 65.0, 60.0, 55.0, 50.0, 50.0, 40.0]",10,61.7
Nintendo DS,Kindaichi Shōnen no Jikenbo: Akuma no Satsujin Kōkai,"Creative Core Co., Ltd","Creative Core Co., Ltd","Sep 17, 2009",Adventure,3rd-person (Other),Fixed / flip-screen,Anime / Manga,,,,0,,,0,
Nintendo DS,Kingdom Hearts: 358/2 Days,"Disney Interactive Studios, Inc., Square Enix, Inc.","h.a.n.d. Inc., Square Enix Co., Ltd.","Sep 29, 2009",Role-playing (RPG),Behind view,,,Action RPG,,[3.86],1,3.86,"[80.0, 80.0, 80.0, 80.0, 75.0, 70.0, 70.0, 60.0]",8,74.375
Nintendo DS,Kingdom Hearts: Re:coded,"Square Enix, Inc.","h.a.n.d. Inc., Square Enix Co., Ltd.","Jan 11, 2011",Role-playing (RPG),Behind view,,,Action RPG,,[2.86],1,2.86,"[85.0, 83.0, 76.0, 70.0, 68.0, 65.0, 60.0, 60.0, 50.0, 50.0]",10,66.7
Nintendo DS,Kira Kira Pop Princess,Dimple Entertainment,"HuneX Co., Ltd.","Oct 26, 2006","Action, Simulation",3rd-person (Other),,Anime / Manga,Music / rhythm,,,0,,"[80.0, 70.0, 50.0, 50.0, 40.0]",5,58.0
Nintendo DS,Kirby: Canvas Curse,Nintendo of America Inc.,"HAL Laboratory, Inc.","Jun 13, 2005",Action,Side view,,,Platform,,"[4.6, 3.4]",2,4.0,"[100.0, 95.0, 92.0, 92.0, 90.0, 90.0, 90.0, 80.0, 70.0, 70.0]",10,86.9
Nintendo DS,Kirby: Mass Attack,Nintendo of America Inc.,"HAL Laboratory, Inc.","Sep 19, 2011",Action,Side view,,,"Pinball, Platform, Shooter",,,0,,"[100.0, 91.0, 90.0, 85.0, 85.0, 85.0, 85.0, 82.0, 80.0, 50.0]",10,83.3
Nintendo DS,Kirby: Squeak Squad,Nintendo of America Inc.,"Flagship Co., Ltd., HAL Laboratory, Inc.","Dec 04, 2006",Action,,,,"Platform, Puzzle elements",,,0,,"[85.0, 75.0, 75.0, 70.0, 70.0, 70.0, 70.0, 70.0, 60.0, 60.0]",10,70.5
Nintendo DS,Kirby Super Star Ultra,Nintendo of America Inc.,"HAL Laboratory, Inc.","Sep 22, 2008","Action, Compilation",Side view,,,"Arcade, Platform",,,0,,"[100.0, 95.0, 86.0, 83.0, 80.0, 80.0, 79.0, 79.0, 70.0, 67.0]",10,81.9
Nintendo DS,Knerten Gifter Seg,PAN Vision AB,Ravn Studio AS,"Nov 01, 2010","Adventure, Educational",Top-down,,,"Platform, Puzzle elements",,,0,,,0,
Nintendo DS,Knigge: Spielend zum guten Benehmen,RTL Games GmbH,Bright Future GmbH,"Sep 03, 2009","Educational, Strategy",,,,,,,0,,,0,
Nintendo DS,Knights in the Nightmare,"Atlus U.S.A., Inc.","Sting, Inc.","Jun 02, 2009","Role-playing (RPG), Strategy",,Isometric,Anime / Manga,,,,0,,"[90.0, 90.0, 88.0, 85.0, 82.0, 80.0, 66.0, 60.0, 42.0]",9,75.88888888888889
Nintendo DS,Know How 2: Think and Play outside the box!,SevenOne Intermedia GmbH,Bitfield GmbH,"Nov 04, 2010",Puzzle,Diagonal-down,,,,,,0,,"[80.0, 60.0]",2,70.0
Nintendo DS,Know How: Think and play outside the box!,SevenOne Intermedia GmbH,Bitfield GmbH,"Oct 30, 2008",Puzzle,Top-down,,,,,,0,,"[80.0, 75.0, 68.0]",3,74.33333333333333
Nintendo DS,Kōenji Joshi Soccer 2: Koi wa Never Give Up Kōenji,Starfish-SD Inc.,,"Nov 22, 2007","Adventure, Sports","1st-person, 3rd-person (Other)",,Anime / Manga,Visual novel,,,0,,,0,
Nintendo DS,Konami Classics Series: Arcade Hits,"Konami Digital Entertainment, Inc.",,"Mar 27, 2007",Compilation,,,,,,,0,,"[88.0, 85.0, 84.0, 80.0, 80.0, 80.0, 70.0, 69.0, 65.0]",9,77.88888888888889
Nintendo DS,Konductra,O~3 Entertainment,"oeFun, Inc.","Oct 31, 2006",Puzzle,Top-down,,,,,,0,,"[80.0, 80.0, 75.0, 70.0, 65.0, 65.0, 62.0, 42.0]",8,67.375
Nintendo DS,Kōshōnin DS,Alpha-Unit,"Polygon Magic, Inc.","Dec 17, 2009",Adventure,1st-person,,,,,,0,,,0,
Nintendo DS,Kōsoku Card Battle: Card Hero,"Nintendo Co., Ltd.","Intelligent Systems Co., Ltd., Nintendo SPD","Dec 07, 2007","Role-playing (RPG), Strategy",Top-down,,,Cards / tiles,,,0,,,0,
Nintendo DS,Kung Fu Panda,"Activision Publishing, Inc.","Vicarious Visions, Inc.","Jun 03, 2008",Action,"3rd-person (Other), Side view",,,"Platform, Puzzle elements",,,0,,"[86.0, 80.0, 80.0, 75.0, 70.0, 65.0, 60.0, 60.0, 56.0, 50.0]",10,68.2
Nintendo DS,Kung Fu Panda 2,THQ Inc.,"Griptonite, Inc.","May 24, 2011",Action,,,,,,,0,,,0,
Nintendo DS,Kung Fu Panda: Legendary Warriors,"Activision Publishing, Inc.",Artificial Mind & Movement,"Nov 04, 2008",Action,3rd-person (Other),,,,,,0,,,0,
Nintendo DS,Kung Zhu,"Activision Publishing, Inc.","1st Playable Productions, LLC","Nov 23, 2010",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Nintendo DS,Kung Zhu (Limited Edition),"Activision Publishing, Inc.",,"Oct 19, 2010",Special edition,,,,,,,0,,,0,
Nintendo DS,Kurupoto: Cool Cool Stars,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Sep 27, 2007",Puzzle,,,,,,,0,,"[55.0, 45.0]",2,50.0
Nintendo DS,Kururin Doughnuts: Okashi Recipe,Global A Entertainment,,"Jul 05, 2007",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Nintendo DS,Labyrinth,"UFO Interactive Games, Inc.",Lancarse Co. Ltd.,"May 22, 2007","Action, Puzzle, Racing / Driving",Top-down,2D scrolling,Anime / Manga,Arcade,,,0,,"[70.0, 60.0, 57.0, 50.0, 50.0, 40.0, 35.0]",7,51.714285714285715
Nintendo DS,Lalaloopsy: Carnival of Friends,"Activision Publishing, Inc.","WayForward Technologies, Inc.","Oct 30, 2012",Action,"3rd-person (Other), Side view",,,,,,0,,,0,
Nintendo DS,Lalaloopsy: Sew Magical! Sew Cute!,"Activision Publishing, Inc.",,"Nov 08, 2011",Special edition,,,,,,,0,,,0,
Nintendo DS,Lalaloopsy: Sew Magical! Sew Cute!,"Activision Publishing, Inc.","1st Playable Productions, LLC","Nov 08, 2011",Action,"3rd-person (Other), Side view",,,,,,0,,,0,
Nintendo DS,Lanfeust de Troy,Atari Europe S.A.S.U.,Visual Impact,"Nov 28, 2007",Role-playing (RPG),3rd-person (Other),,,Action RPG,,,0,,"[25.0, 20.0]",2,22.5
Nintendo DS,Lapin Malin: J'Apprends a Lire et a Ecrire,Mindscape France,Planet Nemo Productions SARL,2008,Educational,,Fixed / flip-screen,,Mini-games,,,0,,,0,
Nintendo DS,Lara Croft: Tomb Raider - Legend,"Eidos, Inc.",Human Soft Inc.,"Nov 14, 2006","Action, Racing / Driving","1st-person, Side view",2D scrolling,,"Platform, Shooter",,,0,,"[70.0, 69.0, 54.0, 50.0, 50.0, 50.0, 45.0, 40.0, 30.0, 30.0]",10,48.8
Nintendo DS,The Last Airbender,THQ Inc.,Halfbrick Studios Pty Ltd,"Jun 29, 2010",Action,3rd-person (Other),,,,,,0,,,0,
Nintendo DS,Last Bullet,FuRyu Corporation,FuRyu Corporation,"Apr 23, 2009","Action, Adventure",1st-person,,Anime / Manga,Shooter,,,0,,,0,
Nintendo DS,Last Window: The Secret of Cape West,"Nintendo Co., Ltd.","CING, Inc.","Jan 14, 2010",Adventure,"1st-person, 3rd-person (Other), Top-down",,,Puzzle elements,,,0,,"[90.0, 90.0, 81.0, 80.0, 80.0, 80.0, 75.0, 70.0, 70.0, 60.0]",10,77.6
Nintendo DS,Learn Chess: For Ages 6+,DreamCatcher Interactive Inc.,,"Jan 05, 2010",Strategy,,,,"Board game, Chess",,,0,,,0,
Nintendo DS,Learn Geography: For Grades 2-8,DreamCatcher Interactive Inc.,Trine Games,"Dec 27, 2009",Educational,,,,,,,0,,,0,
Nintendo DS,Learning to Spell,"505 Games (U.S.), Inc.",puzzle.tv,"Nov 16, 2010",Educational,,,,,,,0,,,0,
Nintendo DS,Learn Math: For Grades 1-4,DreamCatcher Interactive Inc.,,"Dec 16, 2008",Educational,,,,,,,0,,,0,
Nintendo DS,Learn Science: For Grades 1-4,DreamCatcher Interactive Inc.,Engine Software B.V.,"Dec 07, 2010",Educational,,,,Mini-games,,,0,,,0,
Nintendo DS,Learn to Play Chess with Fritz & Chesster,Koch Media GmbH (Austria),"ChessBase GmbH, wpMediendesign","Feb 06, 2009","Educational, Strategy","Side view, Top-down",Fixed / flip-screen,,Chess,,,0,,,0,
Nintendo DS,Learn with Pokémon: Typing Adventure,"Pokémon Company, The","Genius Sonority, Inc.","Apr 21, 2011",Educational,1st-person,,Anime / Manga,,,,0,,"[65.0, 50.0, 40.0]",3,51.666666666666664
Nintendo DS,"Left Brain, Right Brain",Majesco Entertainment Company,"Japan Art Media Co., Ltd.","Dec 04, 2007",Puzzle,,,,"Mental training, Mini-games",,,0,,"[91.0, 70.0, 66.0, 50.0, 50.0, 50.0, 48.0, 40.0, 35.0]",9,55.55555555555556
Nintendo DS,Left Brain Right Brain 2,Majesco Entertainment Company,Kokolo Corporation,"Dec 10, 2008","Educational, Puzzle",,,,,,,0,,,0,
Nintendo DS,Legacy of Ys: Books I & II,"Atlus U.S.A., Inc.","Dreams Co., Ltd.","Feb 24, 2009",Role-playing (RPG),Diagonal-down,2D scrolling,Anime / Manga,Action RPG,,,0,,"[85.0, 80.0, 78.0, 74.0, 70.0, 60.0, 58.0, 50.0, 50.0, 50.0]",10,65.5
Nintendo DS,The Legendary Starfy,Nintendo of America Inc.,"Tose Co., Ltd.","Jun 07, 2009",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,"[90.0, 90.0, 89.0, 80.0, 75.0, 70.0, 70.0, 60.0, 60.0]",9,76.0
Nintendo DS,The Legend of Kage 2,"Square Enix, Inc.",Lancarse Co. Ltd.,"Oct 08, 2008",Action,"3rd-person (Other), Side view",,Anime / Manga,Platform,,,0,,"[85.0, 80.0, 72.0, 70.0, 67.0, 60.0, 58.0, 55.0, 55.0, 55.0]",10,65.7
Nintendo DS,Legend of Kay,JoWooD Entertainment AG,Firehazard Studio,"May, 2010",Action,3rd-person (Other),,,Puzzle elements,,,0,,,0,
Nintendo DS,The Legend of Spyro: A New Beginning,"Vivendi Universal Games, Inc.","Amaze Entertainment, Inc.","Oct 17, 2006",Action,Diagonal-down,2D scrolling,,"Arcade, Puzzle elements",,,0,,"[79.0, 70.0, 70.0, 65.0, 65.0, 63.0]",6,68.66666666666667
Nintendo DS,The Legend of Spyro: Dawn of the Dragon,"Vivendi Games, Inc.",Tantalus Media Pty Ltd.,"Oct 21, 2008",Action,"Behind view, Side view",2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Nintendo DS,The Legend of Spyro: The Eternal Night,"Vivendi Games, Inc.","Amaze Entertainment, Inc.","Oct 02, 2007",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,[30.0],1,30.0
Nintendo DS,Legend of the Guardians: The Owls of Ga'Hoole,Warner Bros. Interactive Entertainment Inc.,Tantalus Media Pty Ltd.,"Sep 14, 2010",Action,,,,,,,0,,"[60.0, 35.0, 30.0]",3,41.666666666666664
Nintendo DS,The Legend of Zelda: Phantom Hourglass,Nintendo of America Inc.,Nintendo EAD,"Oct 01, 2007",Action,Diagonal-down,Fixed / flip-screen,,"Metroidvania, Puzzle elements",,"[3.0, 4.0, 4.8, 4.6]",4,4.1,"[100.0, 98.0, 95.0, 91.0, 90.0, 90.0, 90.0, 80.0, 80.0, 75.0]",10,88.9
Nintendo DS,The Legend of Zelda: Spirit Tracks,Nintendo of America Inc.,Nintendo EAD,"Dec 07, 2009",Action,Diagonal-down,Fixed / flip-screen,,"Metroidvania, Puzzle elements",,"[2.6, 4.8]",2,3.7,"[95.0, 93.0, 91.0, 90.0, 83.0, 80.0, 75.0, 70.0, 60.0, 40.0]",10,77.7
Nintendo DS,LEGO Batman 2: DC Super Heroes,Warner Bros. Interactive Entertainment Inc.,Tt Fusion Ltd.,"Jun 19, 2012",Action,3rd-person (Other),,,Platform,,,0,,[70.0],1,70.0
Nintendo DS,LEGO Batman: The Videogame,"Tt Games Publishing Ltd., Warner Bros. Interactive Entertainment Inc.",Tt Fusion Ltd.,"Sep 03, 2008","Action, Racing / Driving",3rd-person (Other),,,"Platform, Puzzle elements",,,0,,"[85.0, 80.0, 80.0, 76.0, 75.0, 73.0, 70.0, 70.0, 60.0, 58.0]",10,72.7
Nintendo DS,LEGO Battles,Warner Bros. Interactive Entertainment Inc.,Hellbent Games Inc.,"Jun 09, 2009",Strategy,Top-down,,,,,,0,,"[80.0, 75.0, 70.0, 70.0, 65.0, 62.0]",6,70.33333333333333
Nintendo DS,LEGO Battles: Ninjago,Warner Bros. Interactive Entertainment Inc.,"Hellbent Games Inc., Traveller's Tales (UK) Ltd.","Apr 12, 2011",Strategy,Top-down,,,,,,0,,[43.0],1,43.0
Nintendo DS,LEGO Friends,Warner Bros. Interactive Entertainment Inc.,Hellbent Games Inc.,"Apr 08, 2014",Simulation,,,,,,,0,,,0,
Nintendo DS,LEGO Harry Potter: Years 1-4,Warner Bros. Interactive Entertainment Inc.,Tt Fusion Ltd.,"Jun 29, 2010",Action,3rd-person (Other),,,,,,0,,"[80.0, 70.0]",2,75.0
Nintendo DS,LEGO Harry Potter: Years 1-4 (Holiday Pack),Warner Bros. Interactive Entertainment Inc.,,"Nov 23, 2010",Special edition,,,,,,,0,,,0,
Nintendo DS,LEGO Harry Potter: Years 5-7,Warner Bros. Interactive Entertainment Inc.,Tt Fusion Ltd.,"Nov 11, 2011",Action,3rd-person (Other),,,Puzzle elements,,,0,,"[75.0, 75.0, 70.0, 60.0]",4,70.0
Nintendo DS,LEGO Indiana Jones 2: The Adventure Continues,"LucasArts, Tt Games Publishing Ltd.",Tt Fusion Ltd.,"Nov 17, 2009",Action,3rd-person (Other),,,,,,0,,,0,
Nintendo DS,LEGO Indiana Jones: The Original Adventures,LucasArts,Tt Fusion Ltd.,"Jun 03, 2008",Action,3rd-person (Other),,,"Platform, Puzzle elements",,,0,,[80.0],1,80.0
Nintendo DS,LEGO Legends of Chima: Laval's Journey,Warner Bros. Interactive Entertainment Inc.,Tt Fusion Ltd.,"Aug 31, 2013",Action,Side view,2D scrolling,,Platform,,,0,,"[65.0, 16.0]",2,40.5
Nintendo DS,LEGO Marvel Super Heroes: Universe in Peril,Warner Bros. Interactive Entertainment Inc.,Tt Fusion Ltd.,"Feb 18, 2014",Action,3rd-person (Other),,,,,,0,,,0,
Nintendo DS,LEGO Pirates of the Caribbean: The Video Game,"Disney Interactive Studios, Inc.",Tt Fusion Ltd.,"May 10, 2011",Action,3rd-person (Other),,,,,[3.17],1,3.17,"[75.0, 65.0, 60.0]",3,66.66666666666667
Nintendo DS,LEGO Rock Band,"MTV Games, Warner Bros. Interactive Entertainment Inc.","Backbone Entertainment, Harmonix Music Systems, Inc., Traveller's Tales (UK) Ltd.","Nov 03, 2009",Action,3rd-person (Other),,,Music / rhythm,,,0,,,0,
Nintendo DS,LEGO Star Wars III: The Clone Wars,LucasArts,Tt Fusion Ltd.,"Mar 22, 2011",Action,3rd-person (Other),,,"Platform, Puzzle elements",,,0,,"[60.0, 60.0]",2,60.0
Nintendo DS,LEGO Star Wars II: The Original Trilogy,LucasArts,"Amaze Entertainment, Inc.","Sep 12, 2006",Action,3rd-person (Other),,,Platform,,[1.0],1,1.0,"[70.0, 48.0, 40.0, 35.0, 35.0, 30.0, 30.0, 30.0, 20.0, 20.0]",10,35.8
Nintendo DS,LEGO Star Wars: The Complete Saga,LucasArts,Tt Fusion Ltd.,"Nov 06, 2007",Action,"3rd-person (Other), Top-down",,,,,[3.4],1,3.4,"[90.0, 90.0, 85.0, 80.0, 80.0, 80.0, 80.0, 75.0, 70.0, 65.0]",10,79.5
Nintendo DS,LEGO The Lord of the Rings,Warner Bros. Interactive Entertainment Inc.,Tt Fusion Ltd.,"Oct 30, 2012",Action,,,,Platform,,,0,,[65.0],1,65.0
Nintendo DS,L'Enigmistica,Pub Company Srl,FIV5 LLC,2011,Puzzle,Text-based / Spreadsheet,,,"Mini-games, Word construction",,,0,,,0,
Nintendo DS,Let's Draw!,Majesco Entertainment Company,,"Mar 16, 2010",Educational,,,,,,,0,,,0,
Nintendo DS,Let's Pilates,"Konami Digital Entertainment, Inc.",VANPOOL Inc.,"Apr 29, 2008","Educational, Simulation",,,,,,,0,,"[80.0, 79.0]",2,79.5
Nintendo DS,Let's Play: Ballerina,"Deep Silver, Inc.",ZigZag Island,"Jun 15, 2010",Simulation,,,,"Mini-games, Music / rhythm",,,0,,,0,
Nintendo DS,Let's Play: Flight Attendant,"Deep Silver, Inc.",ZigZag Island,"Jun 15, 2010",Simulation,,,,,,,0,,,0,
Nintendo DS,Let's Play: Garden,"Deep Silver, Inc.",ZigZag Island,"Jun 08, 2010",Action,,,,Mini-games,,,0,,,0,
