platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Switch,Archery Club,"BoomBit, Inc.","BoomBit, Inc.","Oct 29, 2021",Sports,1st-person,,,Shooter,,,0,,,0,
Switch,Archlion Saga,Kemco,"Hit-Point Co., Ltd., Kemco","Jul 18, 2019",Role-playing (RPG),Diagonal-down,2D scrolling,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Archvale,"Humble Bundle, Inc.",,"Dec 02, 2021",Action,Diagonal-down,2D scrolling,,Action RPG,,,0,,[90.0],1,90.0
Switch,Arc of Alchemist,"Idea Factory International, Inc.","Compile Heart Co., Ltd.","Jan 30, 2020","Action, Role-playing (RPG)",3rd-person (Other),,Anime / Manga,Tactical RPG,,,0,,[20.0],1,20.0
Switch,Area 86,SimDevs,SimDevs,"Nov 11, 2020","Action, Puzzle",Diagonal-down,2D scrolling,,,,,0,,,0,
Switch,Area Maze,LLC Shinyuden,Happymeal Inc.,"Dec 27, 2021","Educational, Puzzle",,Fixed / flip-screen,,,,,0,,,0,
Switch,Arena of Valor,Proxima Beta Pte. Limited,TiMi Studio Group,"Sep 25, 2018",Strategy,Diagonal-down,Free-roaming camera,,"Real-time strategy, Wargame",,,0,,"[80.0, 78.0]",2,79.0
Switch,Arenas of Tanks,Ratalaika Games S.L.,Petite Games,"Aug 19, 2022",Action,Diagonal-down,2D scrolling,,Shooter,,,0,,,0,
Switch,Are You Smarter Than A 5th Grader,Handy-Games GmbH,Massive Miniteam GmbH,"Aug 23, 2022",Simulation,3rd-person (Other),,,Game show / trivia / quiz,,,0,,,0,
Switch,Are You Smarter Than A 5th Grader: Extra Credit,Handy-Games GmbH,,"Aug 23, 2022",DLC / Add-on,,,,,,,0,,,0,
Switch,Argus,HAMSTER Corporation,Nihon Micom Kaihatsu,"Aug 30, 2018",Action,"Side view, Top-down",2D scrolling,,"Arcade, Shooter",,,0,,,0,
Switch,Aria Chronicle,CREST Inc.,Studio N9,"Jul 08, 2021",Role-playing (RPG),"3rd-person (Other), Side view",Fixed / flip-screen,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Aria Chronicle: Amazon,CREST Inc.,,"Apr 28, 2022",DLC / Add-on,,,,,,,0,,,0,
Switch,Aria Chronicle: Amazon & Necroknight Additional Hero Set,CREST Inc.,,"Apr 28, 2022",Compilation,,,,,,,0,,,0,
Switch,Aria Chronicle: Necroknight,CREST Inc.,,"Apr 28, 2022",DLC / Add-on,,,,,,,0,,,0,
Switch,Aria Chronicle: Necroknight Amazon Bundle,CREST Inc.,,"Apr 28, 2022",Compilation,,,,,,,0,,,0,
Switch,Arietta of Spirits,Red Art Games,Third Spirit Games,"Aug 20, 2021","Action, Role-playing (RPG)",Diagonal-down,2D scrolling,,Puzzle elements,,,0,,,0,
Switch,Arietta of Spirits (Red Edition),Red Art Games,,"Jul 12, 2022",Special edition,,,,,,,0,,,0,
Switch,Arkanoid: Eternal Battle,Microids SA,Pastagames SARL,"Oct 27, 2022",Action,Side view,Fixed / flip-screen,,"Arcade, Paddle / Pong",,,0,,[83.0],1,83.0
Switch,Arkan: The Dog Adventurer,Sometimes You,"Madao Studio, Taverna Game Studio","Jun 30, 2021",Action,Side view,2D scrolling,,"Paddle / Pong, Platform",,,0,,,0,
Switch,Arkham Horror: Mother's Embrace,Asmodee Digital SA,"Artefacts Studio S.A.S., Luckyhammers Entertainment Inc.","Mar 23, 2021","Adventure, Role-playing (RPG)",3rd-person (Other),,,Survival horror,,,0,,[39.0],1,39.0
Switch,ARK: Survival Evolved,"Snail Games USA, Inc.","Efecto Studios S.A.S., Instinct Games S.A.E., Studio Wildcard, Virtual Basement LLC","Nov 30, 2018","Action, Role-playing (RPG)","1st-person, Behind view",,,"Action RPG, Massively Multiplayer, Sandbox / open world",,,0,,"[42.0, 40.0, 40.0]",3,40.666666666666664
Switch,Armed Emeth: Experience x3,Kemco,,"Sep 02, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Armed Emeth: No Encounters,Kemco,,"Sep 02, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Armed Seven,Storybird SARL,Astro Port,"May 14, 2020",Action,Side view,2D scrolling,,Shooter,,,0,,[80.0],1,80.0
Switch,Armed to the Gears,Forever Entertainment S. A.,Volcanic Games,"Nov 25, 2021","Action, Strategy","3rd-person (Other), Diagonal-down",,,Shooter,,,0,,,0,
Switch,Armello,League of Geeks,League of Geeks,"Sep 27, 2018",Strategy,Diagonal-down,Free-roaming camera,Anime / Manga,"Board game, Cards / tiles",,,0,,"[100.0, 90.0, 90.0, 90.0, 80.0, 80.0, 75.0, 74.0, 60.0, 60.0]",10,79.9
Switch,Armello: Complete Edition,League of Geeks,,"Sep 26, 2018","Compilation, Special edition",,,,,,,0,,,0,
Switch,Armello: Complete Edition Upgrade,League of Geeks,,"Sep 26, 2018",Compilation,,,,,,,0,,,0,
Switch,Arms,Nintendo of America Inc.,Nintendo EPD,"Jun 15, 2017",Action,Behind view,,,Fighting,,,0,,"[92.0, 90.0, 80.0, 80.0, 80.0, 80.0, 75.0, 75.0, 60.0, 60.0]",10,77.2
Switch,A Robot Named Fight!,"Hitcents.com, Inc.",Morningstar Game Studio,"Apr 26, 2018",Action,Side view,2D scrolling,,"Metroidvania, Platform, Roguelike, Shooter",,,0,,"[90.0, 75.0, 73.0, 70.0, 70.0, 70.0, 70.0, 53.0]",8,71.375
Switch,Arrest of a stone Buddha,CIRCLE Entertainment Ltd.,,"May 21, 2020",Action,Side view,2D scrolling,,Shooter,,,0,,"[80.0, 50.0]",2,65.0
Switch,Arrog,Indienova LLC,"Hermanos Magia, LEAP Game Studios","Nov 26, 2020",Adventure,3rd-person (Other),,,Puzzle elements,,,0,,,0,
Switch,Arsonist Heaven,Eastasiasoft Limited,OMEGACORE,"Jul 27, 2022",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Switch,The Artful Escape,"Annapurna Games, LLC",Beethoven & Dinosaur Pty Ltd.,"Jan 25, 2022",Action,Side view,2D scrolling,,"Music / rhythm, Platform",,,0,,,0,
Switch,Artifact Adventure Gaiden,room6 Inc.,bluffman Games,"Jun 06, 2019","Action, Role-playing (RPG)","Side view, Top-down",,,"Action RPG, Japanese-style RPG (JRPG)",,,0,,[90.0],1,90.0
Switch,Art of Balance,Shin'en Multimedia GmbH,Shin'en Multimedia GmbH,"Oct 04, 2018",Puzzle,Side view,Fixed / flip-screen,,,,,0,,,0,
Switch,Art of Fighting,HAMSTER Corporation,SNK Corporation,"Sep 21, 2017",Action,Side view,2D scrolling,,Fighting,,,0,,"[40.0, 40.0, 30.0]",3,36.666666666666664
Switch,Art of Fighting 2,HAMSTER Corporation,SNK Corporation,"Jan 11, 2018",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Fighting",,,0,,,0,
Switch,Art of Fighting 3: The Path of The Warrior,HAMSTER Corporation,SNK Corporation,"Nov 02, 2017",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Fighting",,,0,,[80.0],1,80.0
Switch,Art of Rally,Funselektor Labs Inc.,Funselektor Labs Inc.,"Aug 12, 2021",Racing / Driving,Diagonal-down,2D scrolling,,,,,0,,"[80.0, 40.0]",2,60.0
Switch,Art Sqool,RedDeerGames Sp. z o.o.,Glanderco,"Nov 19, 2020",Puzzle,,,,,,,0,,,0,
Switch,Ary and the Secret of Seasons,"Modus Games, LLC","eXiin, Fishing Cactus SA","Sep 01, 2020","Action, Role-playing (RPG)",Behind view,,,Puzzle elements,,,0,,"[60.0, 30.0]",2,45.0
Switch,Ascendance,Onevision Games,Onevision Games,"May 09, 2019",Action,1st-person,,,Puzzle elements,,,0,,,0,
Switch,Ascendant Hearts,Visualnoveler,Visualnoveler,"Jan 30, 2020",Role-playing (RPG),1st-person,"Cinematic camera, Fixed / flip-screen",Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Asdivine Cross,Kemco,EXE-CREATE Ltd.,"Apr 22, 2021",Role-playing (RPG),Diagonal-down,2D scrolling,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Asdivine Cross: Damage x2,Kemco,,"Apr 01, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Cross: Experience & SP x2,Kemco,,"Apr 01, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Cross: Experience x3,Kemco,,"Apr 01, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Cross: Full Restore,Kemco,,"Apr 01, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Cross: No Encounters,Kemco,,"Apr 01, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Cross: SP x3,Kemco,,"Apr 01, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Dios,Kemco,EXE-CREATE Ltd.,"Jul 04, 2019",Role-playing (RPG),"Diagonal-down, Side view",Fixed / flip-screen,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Asdivine Dios: Damage x2,Kemco,,"Jul 04, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Dios: Experience & SPx2,Kemco,,"Jul 04, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Dios: Experience x3,Kemco,,"Jul 04, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Dios: HP/MP/BP Full Restore,Kemco,,"Jul 04, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Dios: No Encounters,Kemco,,"Jul 04, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Dios: SP x3,Kemco,,"Jul 04, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Hearts,Kemco,EXE-CREATE Ltd.,"Apr 12, 2018",Role-playing (RPG),"Diagonal-down, Side view",Fixed / flip-screen,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Asdivine Hearts II,Kemco,EXE-CREATE Ltd.,"Jan 23, 2019",Role-playing (RPG),"Diagonal-down, Side view",Fixed / flip-screen,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Asdivine Hearts II: Damage x2,Kemco,,"Jan 24, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,"Asdivine Hearts II: Experience, SP, Skill Level x2",Kemco,,"Jan 24, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Hearts II: Experience x3,Kemco,,"Jan 24, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Hearts II: HP/MP/BG Full Restore,Kemco,,"Jan 24, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Hearts II: No Encounters,Kemco,,"Jan 24, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Hearts II: Skill Level x3,Kemco,,"Jan 24, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Hearts II: SP x3,Kemco,,"Jan 24, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Kamura,Kemco,EXE-CREATE Ltd.,"Nov 07, 2019",Role-playing (RPG),Diagonal-down,2D scrolling,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Asdivine Kamura: Damage x2,Kemco,,"Oct 31, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Kamura: Experience & GP x2,Kemco,,"Oct 31, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Kamura: Experience x3,Kemco,,"Oct 31, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Kamura: GP x3,Kemco,,"Oct 31, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Menace,Kemco,EXE-CREATE Ltd.,"Sep 05, 2019",Role-playing (RPG),Diagonal-down,2D scrolling,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Asdivine Menace: Damage x2,Kemco,,"Sep 05, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,"Asdivine Menace: Experience, SP & Skill Level x2",Kemco,,"Sep 05, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Menace: Experience x3,Kemco,,"Sep 05, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Menace: Full Restore,Kemco,,"Sep 05, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Menace: No Encounters,Kemco,,"Sep 05, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Menace: Skill Level x3,Kemco,,"Sep 05, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Menace: SP x3,Kemco,,"Sep 05, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Saga,Kemco,EXE-CREATE Ltd.,"Sep 30, 2021",Role-playing (RPG),Diagonal-down,2D scrolling,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Asdivine Saga: Damage x2,Kemco,,"Sep 30, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Saga: Experience & SP x2,Kemco,,"Sep 30, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Saga: Experience x3,Kemco,,"Sep 30, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Saga: Full Restore,Kemco,,"Sep 30, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asdivine Saga: SP x3,Kemco,,"Sep 30, 2021",DLC / Add-on,,,,,,,0,,,0,
Switch,Asemblance,Nilo Studios LLC,Nilo Studios LLC,"Jan 23, 2020",Adventure,1st-person,,,,,,0,,,0,
Switch,Ashen,"Annapurna Games, LLC",Aurora44,"Dec 09, 2019",Role-playing (RPG),Behind view,,,"Action RPG, Sandbox / open world",,,0,,[80.0],1,80.0
Switch,Ashen: Nightstorm Isle,"Annapurna Games, LLC",,"Dec 19, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Ashland Dossier,Console Labs S.A.,Skyscraper Games,"Apr 20, 2022","Adventure, Simulation",1st-person,Fixed / flip-screen,,Puzzle elements,,,0,,,0,
Switch,Ash of Gods,Koch Media GmbH (Austria),Aurum Dust LLC,"Jan 31, 2020",Role-playing (RPG),,,,"Roguelike, Tactical RPG",,,0,,[40.0],1,40.0
Switch,A Short Hike,Whippoorwill Limited,,"Aug 18, 2020",Action,Diagonal-down,2D scrolling,,"Platform, Puzzle elements",,,0,,"[100.0, 80.0]",2,90.0
Switch,Ashwalkers,Plug In Digital SAS,Nameless XIII,"Mar 10, 2022",Simulation,3rd-person (Other),Cinematic camera,,RPG elements,,,0,,,0,
Switch,A Sketchbook About Her Sun,Fantastico Studio srl,Team SolEtude,"Apr 15, 2022",Adventure,3rd-person (Other),,,Visual novel,,,0,,,0,
Switch,ASMR Journey: Jigsaw Puzzle,QUByte Interactive Ltda.,,"Jul 13, 2021",Puzzle,Top-down,Fixed / flip-screen,,Board game,,,0,,,0,
Switch,Asobu Tights: Puzzle Lesson,"Caerux Co., Ltd.","Caerux Co., Ltd.","Apr 22, 2021",Puzzle,Side view,Fixed / flip-screen,Anime / Manga,Tile matching puzzle,,,0,,,0,
Switch,A Sound Plan,Studio Kumiho LLC,Studio Kumiho LLC,"Feb 20, 2020",Action,Diagonal-down,"2D scrolling, Fixed / flip-screen",,"Arcade, Party game",,,0,,,0,
Switch,Asphalt 9: Legends,Gameloft S.E.,Gameloft Iberica S.A.U.,"Oct 08, 2019",Racing / Driving,Behind view,,,Arcade,,,0,,[70.0],1,70.0
Switch,Assassin's Creed III: Remastered,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"May 21, 2019","Action, Compilation",Behind view,,,"Sandbox / open world, Stealth",,,0,,"[71.0, 70.0, 65.0, 56.0, 50.0, 50.0]",6,60.333333333333336
Switch,Assassin's Creed III: Remastered - Brazilian Portuguese Audio Pack,"Ubisoft, Inc.",,"May 21, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin's Creed III: Remastered - French Audio Pack,"Ubisoft, Inc.",,"May 21, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin's Creed III: Remastered - German Audio Pack,Ubisoft Entertainment SA,,"May 21, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin's Creed III: Remastered - Italian Audio Pack,Ubisoft Entertainment SA,,"May 21, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin's Creed III: Remastered - Japanese Audio Pack,Ubisoft Entertainment SA,,"May 21, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin's Creed III: Remastered - Russian Audio Pack,Ubisoft Entertainment SA,,"May 21, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin's Creed III: Remastered - Spanish Audio Pack,"Ubisoft, Inc.",,"May 21, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin's Creed: Odyssey - Cloud Version,"Ubisoft, Inc.",Ubisoft Quebec City Studio,"Oct 05, 2018",Action,Behind view,,,"RPG elements, Sandbox / open world, Stealth",,,0,,,0,
Switch,Assassin's Creed: The Ezio Collection,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"Feb 17, 2022","Action, Compilation",Behind view,,,Stealth,,,0,,[74.0],1,74.0
Switch,Assassin's Creed: The Rebel Collection,Ubisoft Entertainment SA,"Ubisoft Eood, Ubisoft Entertainment Inc.","Dec 06, 2019","Action, Compilation",Behind view,,,"Sandbox / open world, Stealth",,,0,,"[85.0, 85.0, 80.0, 80.0, 75.0]",5,81.0
Switch,Assassin’s Creed: The Rebel Collection - Brazilian Portuguese Audio Pack,"Ubisoft, Inc.",,"Dec 06, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin’s Creed: The Rebel Collection - French Audio Pack,"Ubisoft, Inc.",,"Dec 06, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin’s Creed: The Rebel Collection - German Audio Pack,"Ubisoft, Inc.",,"Dec 06, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin’s Creed: The Rebel Collection - Italian Audio Pack,"Ubisoft, Inc.",,"Dec 06, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin’s Creed: The Rebel Collection - Japanese Audio Pack,"Ubisoft, Inc.",,"Dec 06, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin’s Creed: The Rebel Collection - Russian Audio Pack,"Ubisoft, Inc.",,"Dec 06, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assassin’s Creed: The Rebel Collection - Spanish Audio Pack,"Ubisoft, Inc.",,"Dec 06, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Assault,HAMSTER Corporation,Namco Limited,"Sep 29, 2022",Action,Top-down,,,Arcade,,,0,,,0,
Switch,Assault Android Cactus,Witch Beam Pty. Ltd.,Witch Beam Pty. Ltd.,"Mar 08, 2019",Action,Top-down,2D scrolling,,Shooter,,,0,,"[90.0, 89.0, 80.0]",3,86.33333333333333
Switch,Assault Chaingun KM,"DICO Co., Ltd",QZK,"Sep 24, 2020",Action,1st-person,,,"Arcade, Shooter",,,0,,,0,
Switch,Assault Gunners: HD Edition,Marvelous Inc.,"Honey Parade Games Inc., Shade, Inc.","Jul 05, 2018",Action,Behind view,,,,,,0,,,0,
Switch,Assault Gunners: HD Edition - Extra Pack,"Marvelous Europe, Ltd.",,"Jul 05, 2018",DLC / Add-on,,,,,,,0,,,0,
Switch,Assault on Metaltron,Blue Sunset Games,Blue Sunset Games,"Mar 20, 2019",Strategy,Diagonal-down,2D scrolling,,"Arcade, Puzzle elements, Tower defense",,,0,,,0,
Switch,Astalon: Tears of the Earth,DANGEN Entertainment KK,LABS Works,"Jun 03, 2021",Action,Side view,2D scrolling,Anime / Manga,Platform,,,0,,[80.0],1,80.0
Switch,Astebreed,"Active Gaming Media Co., Ltd.",Edelweiss,"Nov 08, 2018",Action,"Behind view, Side view, Top-down",2D scrolling,Anime / Manga,Shooter,,,0,,[70.0],1,70.0
Switch,Asterix & Obelix: Slap Them All!,Microids SA,Mr. Nutz Studio,"Dec 02, 2021",Action,Side view,2D scrolling,,Beat 'em up / brawler,,,0,,"[80.0, 50.0]",2,65.0
Switch,Asterix & Obelix: Slap Them All! (Collector's Edition),Microids SA,,2021,Special edition,,,,,,,0,,,0,
Switch,Asterix & Obelix XXL 2,Microïds Indie,Étranges Libellules S.A.,"Nov 29, 2018",Action,Behind view,,,Puzzle elements,,,0,,"[80.0, 63.0, 60.0, 55.0]",4,64.5
Switch,Asterix & Obelix XXL 2 (Collector's Edition),Microïds Indie,,"Nov 29, 2018",Special edition,,,,,,,0,,,0,
Switch,Asterix & Obelix XXL 2 (Limited Edition),Microïds Indie,,"Nov 29, 2018",Special edition,,,,,,,0,,,0,
Switch,Asterix & Obelix XXL 3: The Crystal Menhir,Microïds,OSome Studio SARL,"Feb 04, 2021",Action,Diagonal-down,,,Beat 'em up / brawler,,,0,,"[68.0, 64.0, 55.0, 50.0]",4,59.25
Switch,Asterix & Obelix XXL 3: The Crystal Menhir (Collector's Edition),Microïds Indie,,"Nov 22, 2019",Special edition,,,,,,,0,,,0,
Switch,Asterix & Obelix XXL 3: The Crystal Menhir (Limited Edition),Microïds Indie,,"Nov 21, 2019",Special edition,,,,,,,0,,,0,
Switch,Asterix & Obelix XXL: Romastered,Microïds,OSome Studio SARL,"Oct 22, 2020",Action,Diagonal-down,,,"Puzzle elements, RPG elements",,,0,,,0,
Switch,Asterix & Obelix XXXL: The Ram From Hibernia,Microids SA,OSome Studio SARL,"Oct 27, 2022",Action,Diagonal-down,,,,,,0,,,0,
Switch,Asteroids: Recharged,"Atari Interactive, Inc.","Adamvision Studios, SneakyBox","Dec 14, 2021",Action,Top-down,2D scrolling,,"Arcade, Shooter",,,0,,"[78.0, 60.0]",2,69.0
Switch,Astral Chain,Nintendo of America Inc.,Platinum Games Inc.,"Aug 30, 2019",Action,"3rd-person (Other), Behind view",Cinematic camera,Anime / Manga,"Hack and slash, Puzzle elements, RPG elements",,[3.43],1,3.43,"[91.0, 90.0, 90.0, 86.0, 85.0, 85.0, 85.0, 80.0, 80.0, 70.0]",10,84.2
Switch,Astral Chain (Collector's Edition),Nintendo of Europe GmbH,,"Aug 30, 2019",Special edition,,,,,,,0,,,0,
Switch,A Street Cat's Tale,"CFK Co., Ltd.	",Feemodev,"Mar 12, 2020",Simulation,Diagonal-down,2D scrolling,,,,,0,,,0,
Switch,Astria Ascending,Plug In Digital SAS,Artisan Studio,"Sep 30, 2021",Role-playing (RPG),Side view,2D scrolling,,"Japanese-style RPG (JRPG), Mini-games",,,0,,"[72.0, 70.0, 55.0]",3,65.66666666666667
Switch,Astro Aqua Kitty,Tikipod Ltd,Tikipod Ltd,"Apr 08, 2021","Action, Role-playing (RPG)",Side view,,,"Action RPG, Arcade, Shooter",,,0,,"[80.0, 78.0, 70.0]",3,76.0
Switch,Astro Bears,SONKA S.A.,SONKA S.A.,"Jul 19, 2019",Action,Top-down,"2D scrolling, Fixed / flip-screen",,Party game,,,0,,"[60.0, 57.0]",2,58.5
Switch,Astro Bears Party,QubicGames S.A.,QubicGames S.A.,"Sep 28, 2017",Action,Top-down,Fixed / flip-screen,,Party game,,,0,,"[74.0, 70.0, 50.0, 40.0]",4,58.5
Switch,Astro Duel: Deluxe,"Panic Button, LLC",Wild Rooster,"May 30, 2017",Action,Top-down,"2D scrolling, Fixed / flip-screen",,"Arcade, Party game, Shooter",,,0,,"[70.0, 50.0, 50.0, 40.0]",4,52.5
Switch,Astrologaster,Plug In Digital SAS,Nyamyam Ltd.,"Feb 18, 2021",Adventure,,,,Visual novel,,,0,,[80.0],1,80.0
Switch,Astroneer,System Era Softworks,System Era Softworks,"Jan 13, 2022","Adventure, Strategy",3rd-person (Other),,,,,,0,,"[80.0, 80.0]",2,80.0
Switch,Astro Rangers,Gametry LLC,Gametry LLC,"Nov 26, 2021",Action,Behind view,,,Shooter,,,0,,,0,
Switch,Astro Wings: Space War,Toward Inc.,Toward Inc.,"Oct 08, 2020",Action,Top-down,2D scrolling,,Shooter,,,0,,,0,
Switch,The Astyanax,HAMSTER Corporation,Jaleco Ltd.,"May 06, 2021",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Switch,A Summer with the Shiba Inu,Ratalaika Games S.L.,Quill Game Studios,"Jun 26, 2020",Adventure,1st-person,,Live action,Visual novel,,,0,,,0,
Switch,A Tale of Synapse: The Chaos Theories,Tesura Games S.L.,Souris-Lab,"Jun 30, 2021",Adventure,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,[58.0],1,58.0
Switch,Atari Flashback Classics,"Atari, Inc.","AtGames Digital Media Inc., Code Mystics Inc.","Dec 13, 2018",Compilation,,,,,,,0,,"[85.0, 65.0, 50.0]",3,66.66666666666667
Switch,Atari Mania,"Atari Interactive, Inc.","Illogika Studios, Inc.","Oct 13, 2022",Action,"3rd-person (Other), Diagonal-down, Side view","2D scrolling, Fixed / flip-screen",,Mini-games,,,0,,[70.0],1,70.0
Switch,Atelier Arland series Deluxe Pack,Koei Tecmo America Corp.,,"Dec 04, 2018",Compilation,,,,,,,0,,[70.0],1,70.0
Switch,Atelier Ayesha: The Alchemist of Dusk DX,"Koei Tecmo Games Co., Ltd.","Koei Tecmo Games Co., Ltd.","Dec 25, 2019",Role-playing (RPG),3rd-person (Other),,Anime / Manga,,,,0,,[70.0],1,70.0
Switch,Atelier Dusk Trilogy Deluxe Pack,Koei Tecmo America Corp.,,"Jan 14, 2020",Compilation,,,,,,,0,,"[90.0, 70.0]",2,80.0
Switch,Atelier Escha & Logy: Alchemists of the Dusk Sky DX,"Koei Tecmo Games Co., Ltd.","Koei Tecmo Games Co., Ltd.","Dec 25, 2019",Role-playing (RPG),3rd-person (Other),,Anime / Manga,Japanese-style RPG (JRPG),,,0,,"[70.0, 70.0]",2,70.0
Switch,Atelier Firis: The Alchemist and the Mysterious Journey DX,Koei Tecmo America Corp.,Gust,"Apr 22, 2021",Role-playing (RPG),3rd-person (Other),,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Switch,Atelier Lulua: The Scion of Arland,Koei Tecmo America Corp.,"Koei Tecmo Games Co., Ltd.","May 21, 2019",Role-playing (RPG),"1st-person, 3rd-person (Other)","2D scrolling, Fixed / flip-screen",Anime / Manga,Japanese-style RPG (JRPG),,,0,,"[90.0, 65.0]",2,77.5
Switch,Atelier Lulua: The Scion of Arland - Additional Character: Meruru,"Koei Tecmo Games Co., Ltd.",,"May 30, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Atelier Lulua: The Scion of Arland - Additional Character: Totori,"Koei Tecmo Games Co., Ltd.",,"May 30, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,Atelier Lulua: The Scion of Arland - Atelier Series Legacy BGM Pack,Koei Tecmo America Corp.,,"Jun 24, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,"Atelier Lulua: The Scion of Arland - Aurel's Outfit ""Blood of the Mighty""","Koei Tecmo Games Co., Ltd.",,"May 30, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,"Atelier Lulua: The Scion of Arland - Aurel's Outfit ""The Ultimate Knight Supreme""",Koei Tecmo America Corp.,,"Jun 04, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,"Atelier Lulua: The Scion of Arland - Aurel's Swimsuit ""Surf Strider""",Koei Tecmo America Corp.,,"Jun 03, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,"Atelier Lulua: The Scion of Arland - Eva's Outfit ""Dancer of Arklys""","Koei Tecmo Games Co., Ltd.",,"May 30, 2019",DLC / Add-on,,,,,,,0,,,0,
